chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031970.2	19419212	19598548	-0.162055	-0.075512	-0.050542	-0.142364
NC_031970.2	19486159	19642064	-0.147589	-0.089293	-0.055521	-0.130310
NC_031970.2	19507616	19654515	0.261319	0.105533	0.070067	0.183668
NC_031970.2	19559503	19689979	0.506455	0.203501	0.139034	0.402421
NC_031970.2	19598679	19773674	0.696168	0.371100	0.263787	0.558005
NC_031970.2	19643314	19784753	0.652568	0.364204	0.260997	0.507890
NC_031970.2	19654620	19851985	0.487757	0.222343	0.155006	0.419898
NC_031970.2	19690147	19903999	0.356869	0.145432	0.106615	0.290650
NC_031970.2	19774465	19961537	-0.382498	-0.123472	-0.086131	-0.326463
NC_031970.2	19784911	19996870	-0.226590	-0.085504	-0.057197	-0.208047
NC_031970.2	19857756	20052658	-0.231906	-0.099574	-0.061391	-0.213282
NC_031970.2	19906305	20124240	-0.192355	-0.076534	-0.043688	-0.183847
NC_031970.2	19961989	20147820	-0.036486	-0.018464	-0.009773	-0.034748
NC_031970.2	19996876	20191712	0.082432	0.040718	0.023517	0.081351
NC_031970.2	20054986	20229244	0.282894	0.139946	0.081500	0.258486
NC_031970.2	20124638	20254306	0.243979	0.139945	0.083050	0.219824
NC_031970.2	20148056	20257668	0.307536	0.178465	0.108904	0.227688
NC_031970.2	20193696	20258073	0.312587	0.236023	0.130473	0.161889
NC_031970.2	20234070	20276203	0.012303	0.017185	0.010982	0.001030
NC_031970.2	20254721	20282803	0.033223	0.301278	0.120391	0.007761
NC_031970.2	20257676	20283256	0.028146	0.265247	0.097462	0.007707
NC_031970.2	20258074	20283637	0.018306	0.160624	0.056410	0.009596
NC_031970.2	20282094	20325778	-0.015638	-0.245599	-0.056995	-0.001938
NC_031970.2	20282816	20332908	0.011412	0.102580	0.037207	0.009177
NC_031970.2	20283264	20359510	0.001137	0.009763	0.003566	0.004808
NC_031970.2	20285078	20360603	0.043355	0.318268	0.147618	0.028208
NC_031970.2	20325791	20360945	0.068937	0.440355	0.252060	0.036391
NC_031970.2	20332910	20362463	0.076187	0.520720	0.314319	0.041009
NC_031970.2	20359730	20364012	0.092236	0.595780	0.355654	0.052594
NC_031970.2	20360608	20377886	0.007722	0.035539	0.018903	0.008433
NC_031970.2	20360957	20383721	-0.009397	-0.032874	-0.017606	0.002466
NC_031970.2	20362600	20399359	-0.182912	-0.617518	-0.225075	-0.092780
NC_031970.2	20364022	20401512	-0.183700	-0.545490	-0.228590	-0.106835
NC_031970.2	20378144	20403202	-0.144389	-0.661783	-0.261568	-0.083856
NC_031970.2	20384326	20404189	-0.097553	-0.591289	-0.246664	-0.049321
NC_031970.2	20399368	20411104	-0.029715	-0.164314	-0.101912	-0.012199
NC_031970.2	20401513	20414075	-0.019153	-0.094943	-0.060501	-0.008254
NC_031970.2	20403213	20459070	0.065924	0.216101	0.138556	0.041190
NC_031970.2	20408388	20487293	0.135014	0.257366	0.169658	0.081825
NC_031970.2	20411105	20526291	0.229957	0.204413	0.135246	0.152333
NC_031970.2	20414096	20570861	0.275606	0.170713	0.107995	0.202143
NC_031970.2	20459078	20610360	0.295147	0.122431	0.083545	0.240868
NC_031970.2	20487321	20625625	0.529326	0.254252	0.159682	0.474408
NC_031970.2	20528177	20637420	0.568289	0.327695	0.200944	0.516018
NC_031970.2	20574196	20648305	0.015526	0.012884	0.006702	0.014314
NC_031970.2	20611926	20654871	-0.334291	-0.356992	-0.159032	-0.317794
NC_031970.2	20625713	20666841	-0.443627	-0.470256	-0.217907	-0.428999
NC_031970.2	20637435	20679095	-0.552238	-0.615336	-0.274932	-0.505157
NC_031970.2	20648453	20684851	-0.376138	-0.360170	-0.178106	-0.329520
NC_031970.2	20654936	20689143	-0.125156	-0.126566	-0.059096	-0.107097
NC_031970.2	20667517	20695263	-0.268179	-0.313728	-0.130198	-0.217108
NC_031970.2	20679206	20702990	-0.332155	-0.461908	-0.186588	-0.250555
NC_031970.2	20685071	20704764	-0.278933	-0.390699	-0.176049	-0.202475
NC_031970.2	20689185	20713274	-0.066950	-0.105983	-0.062321	-0.034956
NC_031970.2	20695548	20803584	-0.044277	-0.098746	-0.060610	-0.022305
NC_031970.2	20703006	20808988	-0.073722	-0.129674	-0.088377	-0.038176
NC_031970.2	20704783	20809824	-0.041142	-0.087851	-0.062533	-0.020696
NC_031970.2	20713284	20812506	-0.007364	-0.009330	-0.007868	-0.003979
NC_031970.2	20806480	20817652	0.115619	0.129976	0.118763	0.059511
NC_031970.2	20809111	20819314	0.103696	0.167334	0.131956	0.054078
NC_031970.2	20809874	20820319	0.102033	0.186274	0.138932	0.052098
NC_031970.2	20812519	20823326	0.114883	0.503270	0.273110	0.059555
NC_031970.2	20817658	20840424	0.006267	0.044853	0.014988	0.003720
NC_031970.2	20819339	20841389	0.059630	0.248794	0.126018	0.019866
NC_031970.2	20820321	20847483	0.124004	0.209953	0.110445	0.035687
NC_031970.2	20823356	20848473	0.089960	0.170569	0.088884	0.024013
NC_031970.2	20840425	20855345	0.385390	0.578862	0.266411	0.172787
NC_031970.2	20841390	20857575	0.481169	0.678666	0.354666	0.245915
NC_031970.2	20847501	20883208	0.488749	0.760988	0.338813	0.311019
NC_031970.2	20848491	20905308	0.435517	0.654142	0.264525	0.311500
NC_031970.2	20855428	20906485	0.271251	0.499571	0.202759	0.177168
NC_031970.2	20857581	20913210	0.035482	0.090786	0.024149	0.022218
NC_031970.2	20883262	20919700	-0.099461	-0.360217	-0.119368	-0.054687
NC_031970.2	20905323	20931910	0.141453	0.058756	0.050361	0.072944
NC_031970.2	20906493	20942070	0.106040	0.031917	0.027996	0.055397
NC_031970.2	20913219	20946943	-0.178696	-0.053949	-0.045722	-0.114432
NC_031970.2	20920208	20960396	0.103644	0.032055	0.026803	0.064765
NC_031970.2	20931912	20967578	0.376358	0.215592	0.150278	0.270744
NC_031970.2	20942268	20973798	0.405398	0.277219	0.182273	0.289493
NC_031970.2	20946947	20996143	0.548107	0.455011	0.279341	0.400312
NC_031970.2	20960699	20999046	0.492361	0.525990	0.280735	0.324764
NC_031970.2	20968241	21019938	0.218719	0.356989	0.165404	0.126458
NC_031970.2	20973849	21028675	-0.294098	-0.196960	-0.108576	-0.175637
NC_031970.2	20996569	21035501	-0.633522	-0.359299	-0.200346	-0.521360
NC_031970.2	20999049	21037841	-0.711218	-0.427747	-0.239044	-0.640403
NC_031970.2	21019941	21053190	-0.796896	-0.501435	-0.278492	-0.757047
NC_031970.2	21029061	21065939	-0.837963	-0.402301	-0.260528	-0.782966
NC_031970.2	21035504	21100812	-0.878960	-0.491434	-0.312485	-0.823428
NC_031970.2	21038954	21162617	-0.898438	-0.516953	-0.328676	-0.807007
NC_031970.2	21053200	21167976	-0.926286	-0.599824	-0.364846	-0.826525
NC_031970.2	21065944	21205639	-0.921820	-1.281610	-0.537586	-0.851735
NC_031970.2	21101740	21218208	-0.932500	-1.148915	-0.520417	-0.857810
NC_031970.2	21162626	21220715	-0.952335	-1.509176	-0.568195	-0.913936
NC_031970.2	21174937	21223629	-0.897832	-1.361238	-0.535744	-0.829758
NC_031970.2	21205653	21224802	-0.853630	-1.405321	-0.534538	-0.730558
NC_031970.2	21218214	21225774	-0.723928	-1.474515	-0.477999	-0.549659
NC_031970.2	21222697	21226794	-0.544008	-0.457462	-0.260661	-0.337338
NC_031970.2	21223631	21227869	-0.638726	-0.433971	-0.257526	-0.424253
NC_031970.2	21224806	21228691	-0.650179	-0.440930	-0.255302	-0.491427
NC_031970.2	21225799	21229742	-0.735952	-0.486195	-0.279023	-0.619221
NC_031970.2	21227130	21232132	-0.664442	-0.494756	-0.274459	-0.576171
NC_031970.2	21227870	21232768	-0.625248	-0.583517	-0.296046	-0.535367
NC_031970.2	21228706	21233819	-0.626205	-0.566690	-0.292254	-0.489452
NC_031970.2	21230481	21236735	-0.432281	-0.519727	-0.252840	-0.276045
NC_031970.2	21232282	21237944	-0.474811	-0.616053	-0.285719	-0.290563
NC_031970.2	21232802	21239521	-0.598979	-0.553000	-0.295693	-0.414825
NC_031970.2	21233827	21247951	-0.691059	-0.527608	-0.301145	-0.515150
NC_031970.2	21236746	21250177	-0.650293	-0.443096	-0.270121	-0.496362
NC_031970.2	21238081	21251822	-0.532241	-0.359467	-0.225504	-0.403455
NC_031970.2	21239531	21256576	-0.355298	-0.252508	-0.160009	-0.241976
NC_031970.2	21247997	21259287	-0.243339	-0.260062	-0.149190	-0.176800
NC_031970.2	21250368	21271255	-0.379061	-0.636039	-0.270626	-0.261762
NC_031970.2	21251835	21290049	-0.598175	-0.880251	-0.376101	-0.418208
NC_031970.2	21256590	21300810	-0.713960	-1.219315	-0.461705	-0.530186
NC_031970.2	21259427	21308819	-0.630476	-0.914178	-0.386155	-0.414342
NC_031970.2	21271319	21322107	-0.564487	-0.507788	-0.286715	-0.417283
NC_031970.2	21290062	21323369	-0.274004	-0.220692	-0.139013	-0.219768
NC_031970.2	21300811	21326816	0.283482	0.196489	0.146481	0.235559
NC_031970.2	21309124	21330650	0.450879	0.334119	0.250333	0.427487
NC_031970.2	21322122	21348923	0.565407	0.345951	0.269328	0.532370
NC_031970.2	21324386	21371863	0.141518	0.070202	0.052108	0.142200
NC_031970.2	21327121	21376094	-0.188796	-0.085761	-0.058581	-0.247045
NC_031970.2	21330845	21384707	-0.481975	-0.208499	-0.138764	-0.521565
NC_031970.2	21348932	21391644	-0.451098	-0.221874	-0.136063	-0.497091
NC_031970.2	21372237	21393173	-0.272664	-0.174028	-0.081879	-0.376158
NC_031970.2	21376100	21394677	-0.149922	-0.085461	-0.038848	-0.205121
NC_031970.2	21384717	21396982	-0.014888	-0.007569	-0.003370	-0.015596
NC_031970.2	21391651	21399793	-0.332089	-0.195241	-0.085193	-0.305381
NC_031970.2	21393225	21405889	-0.443449	-0.293251	-0.136722	-0.404932
NC_031970.2	21394679	21430516	-0.223460	-0.184562	-0.084575	-0.216303
NC_031970.2	21396999	21452412	-0.397923	-0.327751	-0.157045	-0.395016
NC_031970.2	21399805	21491031	-0.286347	-0.218739	-0.106851	-0.257684
NC_031970.2	21406259	21530934	0.001942	0.000978	0.000588	0.001656
NC_031970.2	21432989	21545159	-0.521689	-0.286867	-0.167330	-0.446599
NC_031970.2	21455733	21559070	-0.342985	-0.245368	-0.125090	-0.304567
NC_031970.2	21491333	21582258	-0.378428	-0.263763	-0.145113	-0.349517
NC_031970.2	21530937	21604521	-0.692018	-0.572431	-0.290782	-0.658108
NC_031970.2	21545793	21634560	-0.545776	-0.368206	-0.194916	-0.485822
NC_031970.2	21559121	21664120	-0.368591	-0.201291	-0.120772	-0.308821
NC_031970.2	21582514	21693039	-0.172815	-0.098618	-0.058945	-0.151234
NC_031970.2	21604551	21738143	0.368376	0.237180	0.135444	0.302288
NC_031970.2	21636381	21755417	0.576635	0.396166	0.245410	0.516175
NC_031970.2	21664192	21772082	0.409338	0.228886	0.155024	0.372899
NC_031970.2	21694890	21815366	0.408434	0.208848	0.141631	0.370877
NC_031970.2	21738493	21857834	0.375329	0.161376	0.109311	0.352191
NC_031970.2	21757395	21898000	-0.094956	-0.040084	-0.025799	-0.088896
NC_031970.2	21772218	21909849	-0.215130	-0.111015	-0.065823	-0.200936
NC_031970.2	21818840	21921011	-0.271938	-0.162679	-0.084607	-0.231315
NC_031970.2	21859763	21938711	-0.403108	-0.219414	-0.129945	-0.279680
NC_031970.2	21898794	21959704	-0.387807	-0.235301	-0.129729	-0.247747
NC_031970.2	21909988	21985273	-0.208204	-0.125201	-0.068590	-0.138793
NC_031970.2	21921741	22013714	-0.389072	-0.210655	-0.126644	-0.266796
NC_031970.2	21938753	22034168	-0.263484	-0.144553	-0.086110	-0.211210
NC_031970.2	21959900	22061572	0.149687	0.076255	0.048245	0.122762
NC_031970.2	21989584	22094492	0.281324	0.109681	0.076533	0.228330
NC_031970.2	22013716	22112486	0.415116	0.171217	0.117711	0.353380
NC_031970.2	22034674	22134823	0.400870	0.187431	0.121787	0.303959
NC_031970.2	22061640	22182304	0.284295	0.111578	0.076094	0.221097
NC_031970.2	22094507	22201502	0.153061	0.088129	0.053974	0.131448
NC_031970.2	22113768	22212258	0.168396	0.099053	0.059471	0.131595
NC_031970.2	22134838	22227578	0.015072	0.010011	0.005622	0.007628
NC_031970.2	22184818	22248172	-0.173341	-0.128182	-0.070303	-0.160173
NC_031970.2	22203583	22272297	-0.132874	-0.090502	-0.049122	-0.128994
NC_031970.2	22212259	22299254	-0.482826	-0.354555	-0.188623	-0.436444
NC_031970.2	22229224	22313297	-0.499645	-0.304163	-0.174541	-0.473620
NC_031970.2	22248173	22325930	-0.289644	-0.190018	-0.102266	-0.233294
NC_031970.2	22274143	22350151	-0.272269	-0.175485	-0.091466	-0.211569
NC_031970.2	22299313	22394286	0.042225	0.021769	0.012079	0.031672
NC_031970.2	22313508	22414969	0.475773	0.284132	0.158555	0.314470
NC_031970.2	22325940	22430058	0.547119	0.309590	0.185834	0.400281
NC_031970.2	22357682	22468636	0.515651	0.326661	0.212176	0.413749
NC_031970.2	22395590	22501205	0.272833	0.266132	0.137559	0.229469
NC_031970.2	22423883	22528708	0.008270	0.008160	0.004086	0.013534
NC_031970.2	22430091	22543868	0.123766	0.112227	0.059514	0.111272
NC_031970.2	22468640	22555462	0.029494	0.021820	0.012743	0.025023
NC_031970.2	22501230	22599748	0.099726	0.050085	0.031918	0.076461
NC_031970.2	22528735	22620591	0.104875	0.060404	0.038257	0.088562
NC_031970.2	22543923	22643995	0.141883	0.079036	0.051074	0.128556
NC_031970.2	22555556	22653894	0.134493	0.098441	0.056339	0.131235
NC_031970.2	22601282	22668846	0.132801	0.107917	0.061498	0.129685
NC_031970.2	22620596	22689362	0.072280	0.059821	0.031992	0.074335
NC_031970.2	22644214	22714905	0.005372	0.004238	0.002209	0.013040
NC_031970.2	22653927	22722653	0.039357	0.022818	0.013757	0.034170
NC_031970.2	22671659	22766000	-0.014705	-0.007824	-0.004889	-0.011267
NC_031970.2	22689370	22800453	0.105687	0.049096	0.032511	0.089965
NC_031970.2	22716876	22822718	-0.157233	-0.071662	-0.048732	-0.116270
NC_031970.2	22723929	22847065	-0.185066	-0.102525	-0.068277	-0.154921
NC_031970.2	22766020	22868979	-0.141099	-0.089546	-0.060627	-0.117393
NC_031970.2	22802728	22882839	-0.116028	-0.085079	-0.056893	-0.090849
NC_031970.2	22823060	22911485	-0.072842	-0.056221	-0.037413	-0.056487
NC_031970.2	22849345	22939923	-0.112703	-0.086426	-0.050398	-0.088829
NC_031970.2	22868997	22951437	0.227726	0.195765	0.103398	0.183210
NC_031970.2	22886431	22994043	0.165791	0.114475	0.064731	0.150634
NC_031970.2	22913421	23086582	0.218818	0.113559	0.068978	0.197636
NC_031970.2	22941161	23120557	0.339358	0.142745	0.096230	0.288585
NC_031970.2	22951945	23131382	0.146845	0.050462	0.037287	0.107059
NC_031970.2	22995793	23146733	0.594996	0.196665	0.154942	0.447322
NC_031970.2	23097301	23166997	0.321139	0.255717	0.159974	0.248212
NC_031970.2	23120564	23183187	0.219308	0.254254	0.132849	0.135743
NC_031970.2	23131436	23219414	0.085243	0.060103	0.037008	0.050909
NC_031970.2	23148686	23270241	-0.150427	-0.087609	-0.051953	-0.109033
NC_031970.2	23167067	23334960	-0.046295	-0.025257	-0.016124	-0.037297
NC_031970.2	23183196	23360562	0.015336	0.008473	0.005572	0.018332
NC_031970.2	23221093	23367993	0.053462	0.042301	0.025732	0.047103
NC_031970.2	23283917	23416927	0.380569	0.334807	0.226445	0.318896
NC_031970.2	23335985	23449220	0.569327	0.425107	0.306487	0.475300
NC_031970.2	23360571	23473969	0.539677	0.340193	0.248240	0.460702
NC_031970.2	23370686	23541650	0.452120	0.262050	0.186047	0.422651
NC_031970.2	23419883	23596099	0.165826	0.080263	0.056489	0.147619
NC_031970.2	23449490	23671951	-0.356094	-0.161656	-0.102025	-0.305987
NC_031970.2	23474190	23747080	-0.284932	-0.118659	-0.071168	-0.247953
NC_031970.2	23541662	23802085	0.282724	0.123528	0.068165	0.263083
NC_031970.2	23597454	23865104	0.373938	0.156498	0.082880	0.343737
NC_031970.2	23673537	23901866	0.435243	0.245178	0.122824	0.406052
NC_031970.2	23749376	23932187	0.332972	0.191489	0.095387	0.316711
NC_031970.2	23802275	23958276	0.150381	0.082139	0.043168	0.135000
NC_031970.2	23874617	23971484	-0.105425	-0.061844	-0.035204	-0.088635
NC_031970.2	23901925	23977551	-0.502549	-0.327687	-0.185503	-0.446003
NC_031970.2	23932347	23988589	-0.356976	-0.252528	-0.143854	-0.306094
NC_031970.2	23958350	23991873	-0.398363	-0.310830	-0.178057	-0.319844
NC_031970.2	23971513	23999704	-0.245245	-0.254435	-0.133170	-0.195222
NC_031970.2	23977554	24000774	0.212382	0.207637	0.115896	0.142817
NC_031970.2	23989074	24001133	-0.035235	-0.071434	-0.038978	-0.014452
NC_031970.2	23991970	24002021	-0.006235	-0.016561	-0.008022	-0.002384
NC_031970.2	23999860	24002653	-0.022651	-0.129514	-0.046608	-0.011211
NC_031970.2	24000801	24002945	0.016427	0.082452	0.047395	0.010177
NC_031970.2	24001146	24003137	0.001542	0.009682	0.004616	0.003333
NC_031970.2	24002022	24007369	-0.024748	-0.239685	-0.080707	-0.005014
NC_031970.2	24002659	24024831	0.005105	0.032998	0.015010	0.008233
NC_031970.2	24002947	24034296	0.111300	0.198203	0.105895	0.068488
NC_031970.2	24003141	24047663	-0.164322	-0.124200	-0.080913	-0.116803
NC_031970.2	24022103	24067282	-0.054802	-0.036269	-0.022495	-0.047296
NC_031970.2	24024983	24088668	-0.140052	-0.084667	-0.051668	-0.132436
NC_031970.2	24035194	24146426	-0.337010	-0.157895	-0.096857	-0.319576
NC_031970.2	24052216	24200854	-0.143356	-0.047764	-0.031374	-0.138930
NC_031970.2	24067824	24282936	-0.285965	-0.077368	-0.050437	-0.273858
NC_031970.2	24088767	24305343	0.038152	0.013986	0.008867	0.038166
NC_031970.2	24153868	24333102	-0.209674	-0.098609	-0.060901	-0.203319
NC_031970.2	24205183	24376992	-0.238270	-0.156143	-0.084184	-0.220426
NC_031970.2	24286014	24377184	-0.304847	-0.256193	-0.134561	-0.254611
NC_031970.2	24305409	24378905	-0.700155	-0.598363	-0.300182	-0.532123
NC_031970.2	24333537	24379198	-0.394919	-0.643020	-0.247999	-0.240298
NC_031970.2	24377000	24390339	-0.272083	-0.837163	-0.273244	-0.165691
NC_031970.2	24377375	24417411	-0.435087	-0.451141	-0.243101	-0.339562
NC_031970.2	24378906	24451508	-0.599257	-0.465373	-0.263775	-0.497430
NC_031970.2	24379201	24480593	-0.564608	-0.402055	-0.229825	-0.508443
NC_031970.2	24390509	24505298	-0.695697	-0.495028	-0.272623	-0.682505
NC_031970.2	24417413	24524148	-0.385319	-0.271169	-0.156861	-0.382850
NC_031970.2	24451561	24564423	0.077831	0.052749	0.030203	0.069054
NC_031970.2	24485128	24603876	0.033001	0.022610	0.012864	0.029161
NC_031970.2	24505393	24628802	0.406426	0.270751	0.160450	0.353960
NC_031970.2	24525367	24647284	0.564394	0.407977	0.230583	0.472728
NC_031970.2	24566405	24665629	0.402132	0.361221	0.197118	0.378463
NC_031970.2	24604155	24685590	0.647590	0.471290	0.279693	0.555532
NC_031970.2	24628874	24696103	0.598850	0.432960	0.253436	0.431517
NC_031970.2	24647639	24714909	0.682160	0.381373	0.229645	0.495654
NC_031970.2	24665630	24733372	0.696747	0.333896	0.214987	0.477742
NC_031970.2	24685673	24733671	0.650470	0.382552	0.235461	0.445910
NC_031970.2	24696104	24733854	0.613051	0.440201	0.271718	0.446281
NC_031970.2	24715853	24734423	0.014191	0.021849	0.014407	-0.000041
NC_031970.2	24733375	24736679	0.009652	0.049501	0.025082	-0.006905
NC_031970.2	24733675	24808587	0.189149	0.119845	0.062050	0.078664
NC_031970.2	24733857	24887939	0.343227	0.209964	0.107441	0.199854
NC_031970.2	24734429	24909809	0.325201	0.192490	0.100808	0.220416
NC_031970.2	24736683	24947973	0.330417	0.194413	0.106295	0.219406
NC_031970.2	24811270	24988761	0.270477	0.167016	0.103734	0.194832
NC_031970.2	24887967	25033429	0.269406	0.134323	0.079531	0.200412
NC_031970.2	24909810	25053248	-0.166732	-0.081512	-0.050518	-0.144495
NC_031970.2	24947984	25060663	-0.266965	-0.133865	-0.079518	-0.250033
NC_031970.2	24988781	25080885	-0.204143	-0.114983	-0.067460	-0.193513
NC_031970.2	25036870	25117073	-0.364661	-0.213986	-0.129480	-0.362791
NC_031970.2	25053322	25158382	0.180068	0.116956	0.070350	0.190053
NC_031970.2	25062175	25184161	0.203082	0.130653	0.079739	0.183867
NC_031970.2	25085819	25205368	0.074836	0.047069	0.028637	0.076247
NC_031970.2	25122135	25229051	0.039625	0.024145	0.015573	0.045323
NC_031970.2	25161039	25246962	-0.141417	-0.085086	-0.054145	-0.125660
NC_031970.2	25184426	25287032	0.137387	0.078026	0.049837	0.132205
NC_031970.2	25205376	25321879	0.346730	0.191817	0.128375	0.340064
NC_031970.2	25229063	25332366	0.286982	0.166435	0.106937	0.283441
NC_031970.2	25247052	25368741	0.216227	0.115842	0.075867	0.218029
NC_031970.2	25290831	25417248	0.114913	0.052783	0.035650	0.119213
NC_031970.2	25321880	25457213	-0.086935	-0.040798	-0.025742	-0.083732
NC_031970.2	25332377	25492058	0.331572	0.151590	0.098612	0.300168
NC_031970.2	25372027	25528670	0.307913	0.120599	0.081756	0.263576
NC_031970.2	25418746	25572483	0.215349	0.094567	0.062108	0.170778
NC_031970.2	25466988	25616839	0.278324	0.106610	0.073808	0.211985
NC_031970.2	25497523	25663088	-0.107911	-0.031641	-0.022438	-0.091358
NC_031970.2	25528965	25710961	0.189128	0.063735	0.041138	0.134363
NC_031970.2	25572512	25775058	0.352643	0.130739	0.081303	0.262562
NC_031970.2	25617663	25795454	0.296166	0.118650	0.068482	0.205989
NC_031970.2	25664499	25865887	0.309619	0.102589	0.064940	0.208722
NC_031970.2	25711424	25892012	0.246544	0.115681	0.069782	0.185595
NC_031970.2	25775062	25909286	-0.099512	-0.060823	-0.035209	-0.087171
NC_031970.2	25795560	25931856	-0.156162	-0.028199	-0.023278	-0.136385
NC_031970.2	25866988	25971760	-0.249447	-0.050206	-0.040498	-0.222966
NC_031970.2	25892408	25994877	-0.457248	-0.097833	-0.075473	-0.385950
NC_031970.2	25910951	26019331	-0.075455	-0.015654	-0.012753	-0.065395
NC_031970.2	25932389	26049691	-0.027393	-0.012623	-0.008315	-0.024753
NC_031970.2	25977162	26093151	0.053093	0.026312	0.016873	0.048059
NC_031970.2	25996140	26118789	0.162154	0.084500	0.055527	0.159925
NC_031970.2	26019389	26149284	-0.181527	-0.087924	-0.055230	-0.179012
NC_031970.2	26050627	26179109	-0.049131	-0.028752	-0.017710	-0.048149
NC_031970.2	26097469	26206437	-0.018130	-0.011680	-0.006740	-0.017284
NC_031970.2	26122429	26242685	0.352499	0.155001	0.105647	0.321751
NC_031970.2	26149779	26262390	0.574566	0.290054	0.192135	0.453119
NC_031970.2	26179113	26288354	0.119400	0.060362	0.037820	0.100501
NC_031970.2	26212141	26307217	-0.183258	-0.120451	-0.070374	-0.160356
NC_031970.2	26244668	26333026	-0.196384	-0.131962	-0.076660	-0.176816
NC_031970.2	26262392	26360958	-0.152874	-0.100784	-0.060663	-0.137363
NC_031970.2	26288382	26367635	0.168214	0.134142	0.076787	0.174209
NC_031970.2	26307454	26380172	0.489110	0.379607	0.236123	0.468511
NC_031970.2	26333048	26426589	0.534056	0.446371	0.279136	0.508173
NC_031970.2	26361154	26490548	0.577705	0.439763	0.276070	0.537297
NC_031970.2	26367681	26545862	0.460390	0.255113	0.166966	0.407235
NC_031970.2	26380180	26596138	0.141990	0.054571	0.033526	0.111941
NC_031970.2	26426601	26675500	0.091816	0.024744	0.015314	0.061637
NC_031970.2	26491718	26715914	-0.404222	-0.130365	-0.082335	-0.330906
NC_031970.2	26545896	26760763	-0.538592	-0.211063	-0.136394	-0.454851
NC_031970.2	26596789	26761415	-0.391092	-0.186505	-0.125747	-0.273576
NC_031970.2	26676217	26763633	-0.419276	-0.236520	-0.159475	-0.278283
NC_031970.2	26716004	26773426	-0.250454	-0.205520	-0.130925	-0.147255
NC_031970.2	26760823	26839737	0.247801	0.208805	0.119671	0.120562
NC_031970.2	26761418	26886756	0.227867	0.110463	0.068006	0.136003
NC_031970.2	26763636	26910505	0.268631	0.107592	0.072110	0.184911
NC_031970.2	26778953	26949342	0.065104	0.017628	0.012130	0.048035
NC_031970.2	26839766	27006240	0.027801	0.007293	0.005409	0.020912
NC_031970.2	26887469	27064812	-0.142682	-0.047199	-0.032237	-0.119381
NC_031970.2	26910507	27130005	-0.231922	-0.065092	-0.045738	-0.200908
NC_031970.2	26953656	27166420	-0.227848	-0.079944	-0.051645	-0.216706
NC_031970.2	27013334	27204444	-0.311441	-0.122170	-0.075939	-0.300430
NC_031970.2	27067629	27240714	-0.235399	-0.102374	-0.063329	-0.215667
NC_031970.2	27133445	27261428	-0.188135	-0.107202	-0.062273	-0.178335
NC_031970.2	27166744	27287343	-0.070616	-0.040438	-0.024789	-0.066297
NC_031970.2	27207747	27347007	-0.191515	-0.111416	-0.068108	-0.171298
NC_031970.2	27241081	27368952	-0.210207	-0.116347	-0.070518	-0.189656
NC_031970.2	27261671	27389236	-0.490731	-0.362208	-0.189083	-0.444133
NC_031970.2	27295468	27410153	-0.689705	-0.547574	-0.268569	-0.589735
NC_031970.2	27347029	27455836	-0.522343	-0.577437	-0.227814	-0.431268
NC_031970.2	27375102	27529764	-0.525933	-0.415592	-0.198470	-0.442277
NC_031970.2	27390482	27590668	-0.113553	-0.044296	-0.026893	-0.077007
NC_031970.2	27410157	27629924	-0.221157	-0.094786	-0.057338	-0.173918
NC_031970.2	27458729	27658844	-0.441909	-0.183508	-0.121676	-0.398634
NC_031970.2	27530067	27718707	-0.255956	-0.114432	-0.074296	-0.233470
NC_031970.2	27590916	27722643	-0.202590	-0.094064	-0.061123	-0.186291
NC_031970.2	27630515	27741891	0.153879	0.072317	0.049641	0.150724
NC_031970.2	27661136	27756213	0.813776	0.468496	0.314239	0.799503
NC_031970.2	27718824	27786090	0.585665	0.344925	0.218557	0.557817
NC_031970.2	27722646	27802476	0.269397	0.141470	0.092197	0.257105
NC_031970.2	27742201	27846350	0.039893	0.021425	0.012679	0.036961
NC_031970.2	27757098	27925995	-0.418376	-0.205433	-0.116416	-0.376950
NC_031970.2	27786282	27975425	-0.433446	-0.212403	-0.125357	-0.405258
NC_031970.2	27803523	27980301	-0.125840	-0.074605	-0.041016	-0.118726
NC_031970.2	27846749	28005577	-0.084532	-0.051805	-0.031064	-0.081338
NC_031970.2	27931121	28008349	-0.127260	-0.080367	-0.048961	-0.109179
NC_031970.2	27975677	28052018	0.095296	0.061458	0.035587	0.074250
NC_031970.2	27980972	28074556	-0.152982	-0.083684	-0.046639	-0.082425
NC_031970.2	28005620	28084601	-0.331306	-0.213242	-0.103961	-0.182486
NC_031970.2	28008574	28133170	-0.386732	-0.187391	-0.111573	-0.301179
NC_031970.2	28052021	28187854	-0.297803	-0.129878	-0.083660	-0.255439
NC_031970.2	28074570	28218755	-0.237659	-0.099045	-0.064641	-0.215326
NC_031970.2	28085148	28256775	-0.238578	-0.092200	-0.062393	-0.219907
NC_031970.2	28133390	28318280	-0.167755	-0.072367	-0.046591	-0.147643
NC_031970.2	28188711	28336037	-0.250964	-0.130639	-0.079234	-0.216981
NC_031970.2	28219584	28388127	-0.091010	-0.055033	-0.032544	-0.082863
NC_031970.2	28257614	28425858	-0.010621	-0.006417	-0.003772	-0.009819
NC_031970.2	28318283	28456010	0.136236	0.066646	0.041257	0.122941
