chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031973.2	25117596	25361617	0.318442	0.040661	0.036034	0.250068
NC_031973.2	25159163	25411358	0.352171	0.045275	0.039209	0.283037
NC_031973.2	25244586	25524004	0.390873	0.058495	0.049205	0.330321
NC_031973.2	25274662	25563722	-0.109941	-0.015670	-0.012610	-0.099349
NC_031973.2	25363641	25580671	-0.246822	-0.072405	-0.050181	-0.224755
NC_031973.2	25415026	25622564	-0.251429	-0.073599	-0.051446	-0.217695
NC_031973.2	25524663	25685682	-0.471672	-0.160512	-0.100445	-0.398963
NC_031973.2	25563744	25727177	0.657243	0.287542	0.200155	0.608784
NC_031973.2	25582239	25750785	0.924634	0.462763	0.300907	0.881227
NC_031973.2	25623079	25778058	0.905914	0.493557	0.321841	0.882395
NC_031973.2	25688544	25838311	0.859852	0.464822	0.303940	0.819533
NC_031973.2	25727211	25840915	0.522538	0.319752	0.183681	0.392117
NC_031973.2	25752905	25848354	-0.217403	-0.105732	-0.069149	-0.117266
NC_031973.2	25780882	25883483	-0.213321	-0.104821	-0.070961	-0.114469
NC_031973.2	25839288	25908529	-0.136288	-0.103528	-0.066072	-0.080558
NC_031973.2	25840917	25980512	0.099101	0.034061	0.025640	0.046097
NC_031973.2	25848444	26021068	0.036208	0.012125	0.009126	0.011667
NC_031973.2	25883485	26024336	-0.008156	-0.003717	-0.002793	-0.010817
NC_031973.2	25908533	26046020	-0.026543	-0.018059	-0.012945	-0.013549
NC_031973.2	25980513	26066046	-0.038388	-0.049570	-0.036397	-0.018982
NC_031973.2	26021467	26129009	0.239304	0.238325	0.137809	0.136461
NC_031973.2	26024349	26214972	0.658939	0.421414	0.221652	0.505079
NC_031973.2	26046224	26259776	0.413298	0.241243	0.132624	0.372979
NC_031973.2	26066829	26352252	0.376100	0.170471	0.099381	0.364824
NC_031973.2	26129732	26448506	0.300782	0.117118	0.071977	0.285715
NC_031973.2	26217916	26561804	-0.237238	-0.038133	-0.030752	-0.202311
NC_031973.2	26261650	26599917	-0.070141	-0.004666	-0.004088	-0.050547
NC_031973.2	26355048	26625725	0.129195	0.007709	0.006986	0.076261
NC_031973.2	26448719	26657931	0.098566	0.006276	0.005922	0.058385
NC_031973.2	26573766	26710872	-0.001565	-0.000142	-0.000133	0.006814
NC_031973.2	26605620	26808912	-0.119266	-0.009655	-0.008737	-0.069881
NC_031973.2	26625726	26893358	-0.145408	-0.009893	-0.008913	-0.091275
NC_031973.2	26664279	26938308	-0.124063	-0.007616	-0.006744	-0.082002
NC_031973.2	26729744	26974498	-0.006299	-0.000468	-0.000407	-0.004401
NC_031973.2	26827811	27040038	0.048282	0.006386	0.005329	0.027134
NC_031973.2	26897339	27107612	0.093005	0.023931	0.018119	0.053311
NC_031973.2	26938315	27201322	0.179649	0.055817	0.042020	0.109911
NC_031973.2	26974501	27267752	0.251413	0.066632	0.048933	0.140132
NC_031973.2	27040072	27305536	0.253843	0.052536	0.038570	0.140774
NC_031973.2	27107615	27314721	0.131135	0.029679	0.022380	0.062409
NC_031973.2	27201323	27357902	0.122788	0.040530	0.028886	0.059433
NC_031973.2	27267757	27379299	0.287493	0.188715	0.137580	0.167477
NC_031973.2	27307320	27385798	0.285987	0.262939	0.205856	0.173600
NC_031973.2	27314723	27386415	0.324506	0.293743	0.236287	0.199428
NC_031973.2	27357903	27387712	0.184936	0.230177	0.178783	0.090485
NC_031973.2	27383862	27389889	0.028395	0.089434	0.053882	0.002660
NC_031973.2	27385802	27391868	0.035170	0.105370	0.053864	-0.004377
NC_031973.2	27386441	27392947	0.031957	0.103495	0.051008	-0.009584
NC_031973.2	27387721	27416578	0.049389	0.169041	0.088452	0.010480
NC_031973.2	27389938	27417174	0.007651	0.033623	0.014758	-0.003332
NC_031973.2	27391887	27417997	0.171018	0.520664	0.285079	0.094747
NC_031973.2	27392972	27419319	0.202080	0.581705	0.329348	0.128532
NC_031973.2	27416585	27420083	0.202400	0.577700	0.325877	0.125666
NC_031973.2	27417179	27421588	0.189532	0.519133	0.313626	0.114536
NC_031973.2	27418025	27466546	0.119002	0.253270	0.185553	0.066874
NC_031973.2	27419350	27476409	0.089072	0.141319	0.091266	0.044490
NC_031973.2	27420104	27496559	0.104640	0.108518	0.066404	0.056257
NC_031973.2	27421624	27530087	0.052447	0.040925	0.024296	0.030350
NC_031973.2	27466553	27580767	-0.111339	-0.060993	-0.038914	-0.055225
NC_031973.2	27480950	27662268	-0.122120	-0.074250	-0.047377	-0.112819
NC_031973.2	27500741	27672184	-0.073770	-0.063254	-0.042655	-0.071306
NC_031973.2	27530096	27673240	-0.014350	-0.019002	-0.013723	-0.031821
NC_031973.2	27580768	27673727	0.005103	0.014486	0.009199	-0.017778
NC_031973.2	27665260	27674092	0.033908	0.262473	0.196359	0.016903
NC_031973.2	27672294	27675165	0.044420	0.423118	0.303226	0.021654
NC_031973.2	27673265	27675623	0.038818	0.390787	0.249530	0.018459
NC_031973.2	27673729	27676623	0.028931	0.377928	0.221847	0.013662
NC_031973.2	27674096	27677417	0.010996	0.166550	0.083623	0.005136
NC_031973.2	27675167	27678379	-0.045570	-10.944512	-0.357974	-0.022407
NC_031973.2	27675628	27679533	-0.040909	-1.051425	-0.277948	-0.019456
NC_031973.2	27676629	27680051	-0.029877	-0.643845	-0.197591	-0.013559
NC_031973.2	27677519	27680490	-0.009694	-0.151417	-0.062269	-0.004024
NC_031973.2	27678469	27681073	0.026734	0.295023	0.211223	0.013262
NC_031973.2	27679559	27681513	0.043178	0.462394	0.357896	0.020704
NC_031973.2	27680062	27689150	0.038478	0.259537	0.210806	0.018979
NC_031973.2	27680543	27690121	0.012820	0.096691	0.071136	0.006912
NC_031973.2	27681107	27729239	0.026545	0.161136	0.123935	0.013881
NC_031973.2	27681541	27758858	0.045777	0.133169	0.095733	0.021206
NC_031973.2	27689167	27768834	0.102714	0.193146	0.148386	0.054042
NC_031973.2	27690126	27807676	0.191397	0.163741	0.112026	0.106150
NC_031973.2	27729304	27828680	0.314787	0.149788	0.103733	0.184394
NC_031973.2	27758860	27842008	0.286498	0.139273	0.084792	0.166748
NC_031973.2	27768857	27855564	0.176153	0.107598	0.061922	0.090339
NC_031973.2	27808426	27880471	0.256355	0.141548	0.101590	0.139559
NC_031973.2	27828682	27934805	0.345314	0.171766	0.126434	0.188779
NC_031973.2	27842011	28015266	0.373835	0.126224	0.094088	0.222657
NC_031973.2	27855570	28070561	0.280258	0.098524	0.072921	0.176778
NC_031973.2	27880485	28070825	0.180212	0.079425	0.055017	0.102801
NC_031973.2	27934926	28131382	0.125141	0.047071	0.030300	0.071722
NC_031973.2	28015292	28137903	0.053159	0.032232	0.020256	0.026935
NC_031973.2	28070562	28204250	-0.120570	-0.068619	-0.035706	-0.071631
NC_031973.2	28070832	28284121	-0.281023	-0.116906	-0.061148	-0.207582
NC_031973.2	28135844	28326050	-0.338369	-0.168641	-0.081190	-0.241623
NC_031973.2	28138994	28391327	-0.328508	-0.094022	-0.053085	-0.265428
NC_031973.2	28206576	28483353	0.148374	0.038213	0.023949	0.109849
NC_031973.2	28287155	28569381	0.453751	0.103372	0.067665	0.329558
NC_031973.2	28326257	28620389	0.404378	0.073190	0.050946	0.304651
NC_031973.2	28391331	28683948	0.320378	0.069018	0.046544	0.251288
NC_031973.2	28483391	28699487	-0.062964	-0.016262	-0.010572	-0.023093
NC_031973.2	28569573	28700105	-0.151862	-0.060134	-0.039333	-0.072602
NC_031973.2	28622828	28761029	-0.133682	-0.089151	-0.056814	-0.066370
NC_031973.2	28683956	28834087	-0.117826	-0.075845	-0.059403	-0.060642
NC_031973.2	28699493	28838308	-0.022050	-0.013886	-0.011569	-0.012496
NC_031973.2	28700107	28853711	0.015263	0.006537	0.005437	0.002594
NC_031973.2	28772664	28922102	0.035600	0.014126	0.011224	0.014877
NC_031973.2	28834096	28992280	0.330004	0.168811	0.113972	0.171017
NC_031973.2	28838458	29062988	0.595559	0.290082	0.177067	0.383310
NC_031973.2	28853767	29097602	0.753518	0.451990	0.281894	0.591979
NC_031973.2	28925940	29133627	0.845799	0.521042	0.338914	0.703567
NC_031973.2	28992300	29303045	0.770937	0.545461	0.361018	0.655981
NC_031973.2	29063158	29339363	0.785860	0.609359	0.480752	0.677374
NC_031973.2	29098848	29345418	0.609987	0.490100	0.399410	0.458888
NC_031973.2	29135577	29421030	0.346956	0.241242	0.209862	0.213198
NC_031973.2	29303048	29528499	0.594546	0.273366	0.189737	0.400499
NC_031973.2	29339369	29536624	0.373195	0.174486	0.111637	0.232087
NC_031973.2	29345435	29553788	0.427582	0.172514	0.109419	0.279683
NC_031973.2	29421070	29557112	0.435863	0.212104	0.119089	0.318606
NC_031973.2	29529025	29566114	-0.063754	-0.054734	-0.024797	-0.033831
NC_031973.2	29536633	29584488	0.322455	0.212744	0.093509	0.228667
NC_031973.2	29554290	29626229	0.408010	0.291748	0.131899	0.306592
NC_031973.2	29557157	29650725	0.494347	0.331137	0.173172	0.366759
NC_031973.2	29566118	29721294	0.560569	0.361418	0.187026	0.418820
NC_031973.2	29587698	29775295	0.483891	0.320054	0.178933	0.335602
NC_031973.2	29626238	29777481	0.405465	0.303178	0.168378	0.255421
NC_031973.2	29663566	29777656	0.210489	0.209073	0.088183	0.097628
NC_031973.2	29767185	29777923	0.015997	0.033288	0.011853	-0.007394
NC_031973.2	29775300	29812414	-0.017453	-0.025313	-0.010643	-0.018886
NC_031973.2	29777483	29862169	0.086458	0.071556	0.036813	0.028933
NC_031973.2	29777671	29902671	0.219288	0.133637	0.078679	0.117983
NC_031973.2	29777927	29934051	0.298683	0.125480	0.081586	0.185727
NC_031973.2	29812584	29995068	0.117315	0.055211	0.035554	0.091937
NC_031973.2	29864767	30067715	0.450600	0.288191	0.183354	0.369128
NC_031973.2	29902675	30130690	0.429767	0.279811	0.181676	0.349381
NC_031973.2	29949190	30194311	0.439034	0.230269	0.158443	0.385548
NC_031973.2	29995073	30230887	0.718222	0.267176	0.210323	0.617937
NC_031973.2	30067722	30250821	0.211235	0.041851	0.037420	0.129679
NC_031973.2	30144179	30255213	0.021567	0.005987	0.005324	0.006322
NC_031973.2	30205062	30286239	-0.143988	-0.042995	-0.036450	-0.082516
NC_031973.2	30236608	30397228	-0.198221	-0.040264	-0.033890	-0.108786
NC_031973.2	30251378	30493364	-0.296032	-0.053759	-0.042234	-0.174833
NC_031974.2	66558	244574	-0.147332	-0.079852	-0.048225	-0.129003
NC_031974.2	119166	291550	-0.110427	-0.067939	-0.043151	-0.090818
NC_031974.2	199986	292839	-0.136774	-0.095149	-0.058836	-0.105702
NC_031974.2	227892	318602	0.162651	0.138903	0.085005	0.115627
NC_031974.2	244576	332541	0.047423	0.073931	0.045024	0.024755
NC_031974.2	291781	346451	0.116902	0.269292	0.152057	0.061236
NC_031974.2	295275	356585	0.132458	0.277507	0.161976	0.068051
NC_031974.2	318618	382857	0.000824	0.002587	0.001169	0.002655
NC_031974.2	332546	430579	0.065792	0.111846	0.061951	0.032730
NC_031974.2	347067	451587	-0.015776	-0.028900	-0.016848	-0.007147
NC_031974.2	356587	464518	0.071920	0.132000	0.079305	0.049371
NC_031974.2	382959	465357	0.062336	0.120596	0.080540	0.040809
NC_031974.2	430907	465986	0.052427	0.157932	0.112032	0.035621
NC_031974.2	451593	528327	0.070578	0.208039	0.158300	0.044637
NC_031974.2	464524	541234	0.025014	0.105205	0.071575	0.011865
NC_031974.2	465369	545776	0.046486	0.177447	0.124856	0.018759
NC_031974.2	466053	549513	0.002582	0.012567	0.007213	-0.005707
NC_031974.2	528402	552216	-0.018112	-0.102965	-0.057151	-0.013612
NC_031974.2	543960	563856	-0.014849	-0.122801	-0.061616	-0.013141
NC_031974.2	545779	565218	-0.031074	-0.442464	-0.149832	-0.019860
NC_031974.2	549514	569837	0.021318	0.178926	0.099293	0.006228
NC_031974.2	552229	571456	0.042271	0.340143	0.176120	0.013189
NC_031974.2	563866	573200	0.081590	0.360321	0.222019	0.031379
NC_031974.2	566202	588462	0.074466	0.254507	0.182181	0.033034
NC_031974.2	569854	645516	-0.019022	-0.034874	-0.025256	-0.009145
NC_031974.2	571467	649182	0.014078	0.025477	0.019348	0.007819
NC_031974.2	573201	650236	0.003138	0.007060	0.005287	0.002682
NC_031974.2	588470	650982	0.014673	0.036813	0.028344	0.009362
NC_031974.2	645537	664951	0.024196	0.108915	0.074097	0.013518
NC_031974.2	649293	688683	-0.002996	-0.006024	-0.004801	-0.000367
NC_031974.2	650238	786520	0.161483	0.083192	0.055076	0.103418
NC_031974.2	651023	842493	0.135293	0.068071	0.039573	0.106851
NC_031974.2	664959	873206	0.230620	0.100363	0.056301	0.220263
NC_031974.2	689238	896467	0.139424	0.063673	0.035307	0.133207
NC_031974.2	786617	915315	-0.094163	-0.059926	-0.030592	-0.084843
NC_031974.2	842683	960463	-0.243781	-0.129585	-0.076964	-0.213947
NC_031974.2	873349	1026782	-0.433314	-0.229715	-0.144030	-0.352703
NC_031974.2	896469	1050638	-0.266272	-0.146364	-0.086379	-0.217217
NC_031974.2	917826	1083554	-0.143523	-0.084493	-0.046137	-0.108976
NC_031974.2	965087	1143017	0.186992	0.115061	0.057526	0.152511
NC_031974.2	1026977	1144021	0.188000	0.154657	0.072703	0.133025
NC_031974.2	1050801	1144397	0.064636	0.062106	0.028338	0.008569
NC_031974.2	1083566	1162988	0.239897	0.177194	0.110572	0.079523
NC_031974.2	1143018	1213299	0.325707	0.348517	0.215223	0.137477
NC_031974.2	1144028	1221482	0.366964	0.401665	0.263644	0.174637
NC_031974.2	1144407	1228679	0.324576	0.410150	0.272892	0.171886
NC_031974.2	1163189	1232953	0.305460	0.394104	0.243150	0.167693
NC_031974.2	1213306	1239451	0.113045	0.437631	0.193271	0.052969
NC_031974.2	1221497	1265030	0.390396	0.422733	0.219215	0.232910
NC_031974.2	1228685	1328402	-0.139866	-0.054364	-0.037145	-0.104169
NC_031974.2	1232957	1341037	-0.262514	-0.123913	-0.083959	-0.205897
NC_031974.2	1239503	1341310	-0.293772	-0.154011	-0.102560	-0.213726
NC_031974.2	1265154	1376137	-0.397796	-0.171039	-0.121977	-0.282625
NC_031974.2	1329968	1431676	-0.124248	-0.058573	-0.041996	-0.079945
NC_031974.2	1341048	1432804	0.121834	0.046657	0.035823	0.064558
NC_031974.2	1341311	1434223	0.210558	0.061284	0.047557	0.109827
NC_031974.2	1376404	1435205	0.116445	0.044433	0.037081	0.052652
NC_031974.2	1431678	1435564	0.132880	0.136856	0.104676	0.048229
NC_031974.2	1432981	1435871	0.180557	0.145378	0.113545	0.054557
NC_031974.2	1434260	1442778	0.205875	0.168943	0.137925	0.062983
NC_031974.2	1435228	1443279	0.122570	0.107059	0.077359	0.027695
NC_031974.2	1435575	1453136	0.054579	0.056069	0.034421	0.009038
NC_031974.2	1435900	1456245	0.088769	0.101983	0.058672	0.032782
NC_031974.2	1442780	1457727	0.042169	0.058481	0.028793	0.019937
NC_031974.2	1443280	1478875	0.053024	0.059264	0.032138	0.033557
NC_031974.2	1453141	1514377	0.174194	0.105197	0.075336	0.094160
NC_031974.2	1456267	1547031	0.122319	0.084510	0.063380	0.056850
NC_031974.2	1457740	1547505	0.199106	0.180435	0.142377	0.100518
NC_031974.2	1480184	1549608	0.226363	0.282708	0.233418	0.112238
NC_031974.2	1514390	1565320	0.126085	0.286621	0.184467	0.065294
NC_031974.2	1547313	1584672	0.097532	0.301236	0.139721	0.046766
NC_031974.2	1547507	1593861	-0.044173	-0.108395	-0.043976	-0.030776
NC_031974.2	1549619	1608059	-0.089210	-0.139876	-0.068174	-0.050629
NC_031974.2	1565332	1671273	-0.214883	-0.101891	-0.069710	-0.124684
NC_031974.2	1584680	1747900	-0.172359	-0.048677	-0.036047	-0.108469
NC_031974.2	1593862	1804763	-0.378252	-0.116770	-0.079867	-0.309699
NC_031974.2	1608064	1838296	-0.653898	-0.272850	-0.171053	-0.601437
NC_031974.2	1675106	1861399	-0.790782	-0.508165	-0.283651	-0.742331
NC_031974.2	1748036	1948454	-0.710115	-0.434861	-0.243972	-0.678662
NC_031974.2	1806836	1974655	-0.696026	-0.450839	-0.252075	-0.614995
NC_031974.2	1839536	1982423	-0.577223	-0.392400	-0.223064	-0.467820
NC_031974.2	1861407	1997203	-0.224037	-0.134616	-0.083383	-0.146546
NC_031974.2	1948469	2006143	-0.353753	-0.859288	-0.368455	-0.205742
NC_031974.2	1974657	2029411	-0.325298	-0.475354	-0.266300	-0.198536
NC_031974.2	1982424	2041914	-0.270005	-0.256984	-0.161112	-0.162709
NC_031974.2	1997215	2046451	-0.157573	-0.114115	-0.080839	-0.087595
NC_031974.2	2006150	2056630	-0.215031	-0.114910	-0.079662	-0.108525
NC_031974.2	2029415	2081113	-0.651823	-0.351072	-0.231737	-0.447736
NC_031974.2	2041916	2125299	-0.085240	-0.052094	-0.031889	-0.070079
NC_031974.2	2046453	2149956	0.320040	0.207200	0.114820	0.308196
NC_031974.2	2056636	2188911	0.202713	0.113913	0.067411	0.199908
NC_031974.2	2081279	2192748	0.396676	0.241321	0.139070	0.386299
NC_031974.2	2126273	2205698	0.221789	0.147835	0.086641	0.216329
NC_031974.2	2149965	2239383	0.211354	0.141463	0.079597	0.206101
NC_031974.2	2188929	2255337	0.549031	0.471354	0.242696	0.533723
NC_031974.2	2193137	2256866	0.576370	0.507779	0.262132	0.531081
NC_031974.2	2209166	2274597	0.784332	0.676044	0.345747	0.716394
NC_031974.2	2240310	2311041	0.769863	0.744950	0.422494	0.661093
NC_031974.2	2255378	2367955	0.500432	0.606493	0.345796	0.362025
NC_031974.2	2256912	2368243	0.470712	0.620950	0.368811	0.341475
NC_031974.2	2274623	2445084	0.255191	0.452122	0.280619	0.150547
NC_031974.2	2311686	2466934	0.193507	0.294348	0.193537	0.110509
NC_031974.2	2367959	2537947	0.272543	0.125376	0.088553	0.159943
NC_031974.2	2368247	2549970	0.261190	0.108558	0.073690	0.158904
NC_031974.2	2445101	2550672	0.081108	0.040322	0.024711	0.063714
NC_031974.2	2466936	2557574	0.053154	0.033111	0.018409	0.045930
NC_031974.2	2537992	2560324	-0.009406	-0.025062	-0.008382	0.003892
NC_031974.2	2550004	2561054	-0.082172	-0.356565	-0.100151	-0.044466
NC_031974.2	2550716	2561256	0.009599	0.073539	0.022445	0.003301
NC_031974.2	2559768	2562561	0.020226	0.148684	0.084281	0.007965
NC_031974.2	2560349	2563128	0.031442	0.173381	0.122557	0.015653
NC_031974.2	2561063	2564246	0.015088	0.117181	0.073503	0.005676
NC_031974.2	2561259	2564611	-0.006286	-0.039224	-0.024811	-0.004337
NC_031974.2	2562589	2565092	-0.031049	-0.191284	-0.115901	-0.016289
NC_031974.2	2563175	2565887	-0.066210	-0.309374	-0.189634	-0.033888
NC_031974.2	2564259	2566962	-0.065744	-0.218848	-0.146993	-0.033329
NC_031974.2	2564614	2567695	-0.065389	-0.204225	-0.140048	-0.033203
NC_031974.2	2565105	2580004	-0.032513	-0.090849	-0.064059	-0.016499
NC_031974.2	2565931	2621169	0.016106	0.033520	0.019696	0.007482
NC_031974.2	2567225	2673219	0.006940	0.010631	0.005602	0.002254
NC_031974.2	2567739	2727535	0.041448	0.026897	0.016804	0.026392
NC_031974.2	2580371	2766521	0.023450	0.012301	0.007161	0.015623
NC_031974.2	2621173	2830328	-0.016043	-0.006853	-0.003885	-0.001184
NC_031974.2	2673766	2865454	0.135602	0.037776	0.024434	0.091611
NC_031974.2	2727560	2865706	0.060340	0.025728	0.014705	0.036598
NC_031974.2	2804201	2899036	-0.031927	-0.016201	-0.009073	-0.014726
NC_031974.2	2831313	2934878	0.062902	0.038486	0.024190	0.050899
NC_031974.2	2865457	3034679	0.092589	0.065581	0.038411	0.052107
NC_031974.2	2869496	3094853	0.080231	0.034233	0.021523	0.048716
NC_031974.2	2899830	3118037	0.230538	0.110983	0.074496	0.146504
NC_031974.2	2934888	3164017	0.202401	0.087977	0.058926	0.129742
NC_031974.2	3037013	3234919	0.259058	0.110158	0.066148	0.187037
NC_031974.2	3094857	3242539	0.818976	0.676349	0.339222	0.717659
NC_031974.2	3118053	3253208	0.899725	0.745147	0.353706	0.869076
NC_031974.2	3164424	3268202	0.951709	0.832840	0.388428	0.946723
NC_031974.2	3235559	3272380	0.973492	0.931803	0.466606	0.973384
NC_031974.2	3242560	3281654	0.975595	0.934686	0.477836	0.975559
NC_031974.2	3254413	3290924	0.996885	0.962458	0.510972	0.995474
NC_031974.2	3268283	3296355	0.983228	0.944451	0.542165	0.961730
NC_031974.2	3272434	3298957	0.980701	0.964954	0.549730	0.958727
NC_031974.2	3281724	3300101	0.960408	0.965261	0.530851	0.926338
NC_031974.2	3290925	3303643	0.945507	0.932583	0.502352	0.901940
NC_031974.2	3296428	3308013	0.931070	0.929287	0.458742	0.911885
NC_031974.2	3298990	3316516	0.933123	0.928375	0.434644	0.914581
NC_031974.2	3300169	3322552	0.946344	0.935985	0.461993	0.933140
NC_031974.2	3304083	3363233	0.960307	0.968793	0.495744	0.958771
NC_031974.2	3308111	3403516	0.975925	0.953898	0.507034	0.965945
NC_031974.2	3316714	3411363	0.973674	0.953922	0.485603	0.963200
NC_031974.2	3327476	3415049	0.977699	0.961584	0.500851	0.968831
NC_031974.2	3363304	3417005	0.978821	0.962950	0.470951	0.970228
NC_031974.2	3408329	3424735	0.992024	0.997699	0.489454	0.990380
NC_031974.2	3411387	3432706	0.991968	0.984978	0.472161	0.986682
NC_031974.2	3415217	3440275	0.988245	0.945817	0.453304	0.983732
NC_031974.2	3417088	3489574	0.910791	0.837701	0.410247	0.904950
NC_031974.2	3425947	3513920	0.840109	0.716496	0.372037	0.825440
NC_031974.2	3432776	3546427	0.708305	0.569266	0.317589	0.676013
NC_031974.2	3440436	3568866	-0.032803	-0.026221	-0.014568	-0.026759
NC_031974.2	3489575	3595704	-0.561476	-0.487773	-0.268246	-0.519478
NC_031974.2	3513930	3607154	-0.824598	-0.715477	-0.374352	-0.792341
NC_031974.2	3550852	3621232	-0.929534	-0.739540	-0.408289	-0.918670
NC_031974.2	3569421	3671048	-0.958354	-0.399275	-0.276192	-0.931429
NC_031974.2	3597084	3703826	-0.935960	-0.190844	-0.155870	-0.865936
NC_031974.2	3607273	3719478	-0.784031	-0.126922	-0.108520	-0.649324
NC_031974.2	3621259	3753150	-0.412578	-0.045403	-0.041184	-0.282648
NC_031974.2	3672070	3762601	0.174778	0.024079	0.021750	0.113590
NC_031974.2	3703838	3774159	0.342831	0.116774	0.084285	0.266463
NC_031974.2	3719603	3780993	0.357619	0.118486	0.085042	0.318760
NC_031974.2	3753151	3793550	0.287225	0.095307	0.066811	0.266866
NC_031974.2	3762674	3797379	0.104000	0.037675	0.025545	0.100648
NC_031974.2	3774215	3812024	-0.102452	-0.042891	-0.028762	-0.100231
NC_031974.2	3781004	3819346	-0.432135	-0.227494	-0.142152	-0.414491
NC_031974.2	3793585	3823081	-0.203203	-0.126617	-0.079145	-0.192116
NC_031974.2	3797926	3830543	0.499440	0.331111	0.224862	0.475168
NC_031974.2	3813558	3841086	0.453524	0.287274	0.182626	0.436029
NC_031974.2	3819481	3847884	0.288077	0.190803	0.117375	0.276521
NC_031974.2	3823082	3861419	-0.006519	-0.003413	-0.002222	-0.003244
NC_031974.2	3830628	3870152	-0.532970	-0.291065	-0.178318	-0.525447
NC_031974.2	3841110	3881453	-0.795125	-0.444720	-0.284716	-0.768381
NC_031974.2	3848337	3915051	-0.690886	-0.385698	-0.252103	-0.657955
NC_031974.2	3861554	3924325	-0.653464	-0.511406	-0.307418	-0.561732
NC_031974.2	3871019	3956017	-0.201374	-0.123333	-0.085784	-0.160124
NC_031974.2	3881460	4118243	0.263109	0.207033	0.152602	0.169587
NC_031974.2	3915067	4134029	0.013241	0.009649	0.006461	0.009956
NC_031974.2	3931105	4165796	0.008915	0.005464	0.003660	0.003492
NC_031974.2	3956098	4172398	-0.269851	-0.228022	-0.136454	-0.196265
NC_031974.2	4118411	4182631	-0.323103	-0.263930	-0.156060	-0.233369
NC_031974.2	4134626	4193644	-0.271055	-0.283317	-0.162185	-0.186958
NC_031974.2	4165800	4201965	-0.627595	-1.043450	-0.458860	-0.448587
NC_031974.2	4172402	4208966	-0.435254	-0.626586	-0.296855	-0.326405
NC_031974.2	4182677	4216485	-0.515119	-0.726581	-0.331795	-0.405409
NC_031974.2	4193648	4220430	-0.574492	-0.631195	-0.318108	-0.499458
NC_031974.2	4202185	4224400	0.019841	0.018726	0.011082	0.016956
NC_031974.2	4209180	4226317	0.046135	0.043240	0.026003	0.034506
NC_031974.2	4216497	4229996	0.348356	0.302070	0.199847	0.253211
NC_031974.2	4221588	4234253	0.453616	0.467245	0.302403	0.349090
NC_031974.2	4224410	4264389	0.452962	0.396004	0.271791	0.333450
NC_031974.2	4226814	4277511	-0.442870	-0.345041	-0.209516	-0.404419
NC_031974.2	4229998	4290368	-0.591287	-0.500187	-0.268064	-0.552970
NC_031974.2	4234259	4332265	-0.810501	-0.738239	-0.327428	-0.774859
NC_031974.2	4264777	4341576	-0.808927	-0.795725	-0.343997	-0.778794
NC_031974.2	4277659	4398239	-0.578200	-0.668594	-0.250946	-0.546258
NC_031974.2	4290554	4420470	-0.311929	-0.345294	-0.141504	-0.289073
NC_031974.2	4332273	4421228	0.024032	0.026850	0.012186	0.020410
NC_031974.2	4341631	4422353	0.317084	0.399952	0.168015	0.270535
NC_031974.2	4398269	4424689	0.418359	0.455704	0.219128	0.355845
NC_031974.2	4420474	4430863	0.321019	0.369100	0.160628	0.228911
NC_031974.2	4421251	4431169	0.270862	0.379550	0.159005	0.161525
NC_031974.2	4422379	4431579	0.222535	0.353357	0.161965	0.112960
NC_031974.2	4424700	4432244	0.104539	0.238147	0.105458	0.045924
NC_031974.2	4430911	4438283	0.341166	0.474049	0.338199	0.185209
NC_031974.2	4431173	4466060	0.376070	0.469919	0.298592	0.220286
NC_031974.2	4431581	4575105	0.181083	0.212250	0.116846	0.111770
NC_031974.2	4432257	4634934	0.131224	0.158914	0.075863	0.080433
NC_031974.2	4438295	4681433	0.046857	0.072129	0.026678	0.034544
NC_031974.2	4466074	4691560	0.399487	0.479248	0.194939	0.362138
NC_031974.2	4576065	4714488	0.637240	0.740209	0.296038	0.553012
NC_031974.2	4634944	4715873	0.693910	0.780847	0.331868	0.583151
NC_031974.2	4681439	4726625	0.674210	0.685716	0.318909	0.578748
NC_031974.2	4691566	4735406	0.447391	0.432761	0.226993	0.317527
NC_031974.2	4714507	4846085	0.060342	0.040778	0.027620	0.027707
NC_031974.2	4715899	4863502	-0.242946	-0.122675	-0.085106	-0.214816
NC_031974.2	4726667	4888658	-0.561480	-0.308372	-0.194313	-0.525197
NC_031974.2	4735418	4916674	-0.590536	-0.349181	-0.213585	-0.586757
NC_031974.2	4846243	4949449	-0.268524	-0.163178	-0.101763	-0.263481
NC_031974.2	4863845	4975255	-0.116861	-0.074554	-0.046203	-0.114167
NC_031974.2	4897289	4999834	0.199645	0.118857	0.080334	0.186270
NC_031974.2	4916737	5002453	0.569933	0.329358	0.233840	0.438708
NC_031974.2	4953116	5040753	0.247273	0.159551	0.109324	0.129387
NC_031974.2	4975262	5041937	-0.163342	-0.181419	-0.101969	-0.173916
NC_031974.2	5000446	5057302	-0.179992	-0.227159	-0.130754	-0.154880
NC_031974.2	5002656	5064248	-0.078815	-0.098915	-0.066893	-0.095761
NC_031974.2	5040754	5081957	-0.211595	-0.334219	-0.181516	-0.173207
NC_031974.2	5052750	5087839	-0.157373	-0.221640	-0.122348	-0.090508
NC_031974.2	5057307	5124097	-0.352147	-0.640663	-0.272793	-0.248216
NC_031974.2	5064256	5172629	-0.172252	-0.280606	-0.131065	-0.121873
