chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031972.2	9421104	9522432	0.179367	0.074180	0.051877	0.110587
NC_031972.2	9445848	9557621	0.164530	0.053103	0.044564	0.089447
NC_031972.2	9464274	9586416	0.192531	0.065002	0.051191	0.108704
NC_031972.2	9465616	9591477	0.183096	0.061986	0.048393	0.098256
NC_031972.2	9522448	9594420	0.093648	0.058301	0.043829	0.041849
NC_031972.2	9559104	9603880	0.096399	0.091513	0.066936	0.045492
NC_031972.2	9586417	9636763	-0.064110	-0.069078	-0.045750	-0.037716
NC_031972.2	9591494	9722066	-0.096938	-0.029709	-0.020061	-0.063765
NC_031972.2	9594450	9773258	0.115730	0.033480	0.022292	0.077509
NC_031972.2	9603887	9864468	0.114150	0.030619	0.018554	0.086147
NC_031972.2	9637407	9894265	0.247415	0.068402	0.040451	0.190623
NC_031972.2	9722070	9926519	0.312089	0.160963	0.089826	0.230942
NC_031972.2	9774335	9984203	0.105105	0.048007	0.028553	0.088620
NC_031972.2	9864485	10043539	0.029523	0.006436	0.005084	0.030510
NC_031972.2	9894285	10074514	-0.053481	-0.010369	-0.008652	-0.023203
NC_031972.2	9926556	10123852	-0.174395	-0.026447	-0.021874	-0.096664
NC_031972.2	9990192	10162101	-0.087522	-0.011114	-0.009443	-0.047586
NC_031972.2	10043540	10204031	-0.340664	-0.077993	-0.059156	-0.224129
NC_031972.2	10076034	10211542	-0.318832	-0.094639	-0.071494	-0.178177
NC_031972.2	10123857	10247534	-0.144241	-0.055904	-0.040788	-0.087723
NC_031972.2	10166725	10271782	0.181068	0.101124	0.067850	0.134740
NC_031972.2	10204067	10293251	0.371612	0.218045	0.137916	0.267916
NC_031972.2	10213159	10326959	0.465891	0.257320	0.157972	0.390118
NC_031972.2	10247540	10384221	0.651383	0.426915	0.275111	0.594915
NC_031972.2	10271799	10426369	0.762149	0.486181	0.287072	0.712474
NC_031972.2	10293260	10452233	0.839474	0.576478	0.344912	0.773254
NC_031972.2	10327405	10483818	0.809286	0.559357	0.340690	0.725209
NC_031972.2	10384814	10504641	0.709384	0.498648	0.272436	0.570833
NC_031972.2	10426404	10504882	0.135054	0.156626	0.074287	0.092279
NC_031972.2	10465089	10506845	-0.165656	-0.280164	-0.117886	-0.086638
NC_031972.2	10483829	10565700	-0.228970	-0.311798	-0.128372	-0.128722
NC_031972.2	10504644	10584198	-0.345640	-0.280035	-0.167555	-0.230317
NC_031972.2	10504891	10624292	-0.237007	-0.202447	-0.119420	-0.134763
NC_031972.2	10506848	10666779	-0.323332	-0.160603	-0.110072	-0.183485
NC_031972.2	10565803	10669171	-0.223579	-0.162636	-0.102121	-0.123602
NC_031972.2	10589646	10746809	-0.040249	-0.023509	-0.016068	-0.025993
NC_031972.2	10624373	10793973	0.134199	0.060105	0.044677	0.087071
NC_031972.2	10668752	10847268	0.215366	0.097654	0.074415	0.142379
NC_031972.2	10669205	10864652	0.182242	0.082575	0.066773	0.120686
NC_031972.2	10746828	10879922	0.077042	0.045706	0.034572	0.044785
NC_031972.2	10793988	10924812	-0.007129	-0.004169	-0.002957	-0.004482
NC_031972.2	10848591	10943739	-0.113098	-0.106856	-0.062659	-0.060551
NC_031972.2	10864658	11043495	-0.185352	-0.078310	-0.048150	-0.110275
NC_031972.2	10879949	11051077	-0.064949	-0.028759	-0.017885	-0.036881
NC_031972.2	10924875	11052020	-0.107336	-0.062842	-0.038681	-0.058343
NC_031972.2	10943741	11080811	-0.108204	-0.059598	-0.035862	-0.061136
NC_031972.2	11043714	11129109	0.012210	0.012212	0.007076	0.001249
NC_031972.2	11051098	11146326	-0.043068	-0.050864	-0.026886	-0.027060
NC_031972.2	11052025	11216913	-0.028023	-0.021474	-0.011958	-0.020610
NC_031972.2	11081659	11300799	0.000004	0.000002	0.000001	-0.003982
NC_031972.2	11129122	11384691	-0.100648	-0.029587	-0.020239	-0.043200
NC_031972.2	11146359	11421209	-0.178839	-0.056494	-0.037441	-0.123687
NC_031972.2	11216915	11467521	-0.535848	-0.195893	-0.122711	-0.465201
NC_031972.2	11302623	11509179	-0.529480	-0.234693	-0.139728	-0.477496
NC_031972.2	11384700	11550138	-0.490239	-0.299369	-0.164591	-0.406043
NC_031972.2	11424638	11624044	-0.451846	-0.196498	-0.120740	-0.370206
NC_031972.2	11470994	11634569	0.024330	0.011483	0.007345	0.010662
NC_031972.2	11509201	11670286	0.047385	0.017361	0.012338	0.025429
NC_031972.2	11550852	11734532	-0.021600	-0.006515	-0.004672	-0.022938
NC_031972.2	11624058	11767554	-0.096091	-0.028436	-0.020162	-0.059750
NC_031972.2	11634571	11798671	-0.198754	-0.033123	-0.025544	-0.132341
NC_031972.2	11680064	11799781	-0.037198	-0.009763	-0.007216	-0.024305
NC_031972.2	11736151	11803562	0.152911	0.046560	0.032979	0.093454
NC_031972.2	11767857	11891295	0.141241	0.028196	0.020937	0.093316
NC_031972.2	11798712	11924282	0.065368	0.016013	0.011524	0.047741
NC_031972.2	11799783	11985933	0.097394	0.029470	0.021163	0.085434
NC_031972.2	11803570	12017280	0.179510	0.071384	0.049464	0.169783
NC_031972.2	11891333	12078933	0.390914	0.205157	0.128609	0.374234
NC_031972.2	11925362	12117705	0.353390	0.197044	0.123432	0.316818
NC_031972.2	11985990	12141714	0.191313	0.108555	0.064827	0.148352
NC_031972.2	12017467	12142810	0.094909	0.055126	0.032533	0.048936
NC_031972.2	12082529	12144240	-0.341778	-0.299160	-0.176967	-0.222587
NC_031972.2	12119225	12195120	-0.404932	-0.275890	-0.172206	-0.232915
NC_031972.2	12141730	12244942	-0.014753	-0.008645	-0.006418	0.003809
NC_031972.2	12142811	12286385	-0.035621	-0.016092	-0.012172	-0.012459
NC_031972.2	12155100	12286770	-0.047924	-0.023536	-0.017817	-0.024964
NC_031972.2	12199428	12303460	-0.479724	-0.292643	-0.204838	-0.318402
NC_031972.2	12244993	12303792	-0.579323	-0.431857	-0.287702	-0.342701
NC_031972.2	12286391	12304003	-0.605431	-0.542511	-0.342772	-0.365513
NC_031972.2	12286830	12321330	-0.774286	-0.671710	-0.392382	-0.596630
NC_031972.2	12303467	12348429	-0.634142	-1.088587	-0.461189	-0.434857
NC_031972.2	12303795	12348872	-0.639680	-0.990741	-0.437171	-0.453076
NC_031972.2	12304007	12376557	-0.586985	-0.519688	-0.289468	-0.444133
NC_031972.2	12321430	12395435	-0.748051	-0.719370	-0.367813	-0.630667
NC_031972.2	12348433	12446511	-0.799682	-0.564753	-0.329408	-0.715901
NC_031972.2	12348879	12476496	-0.242782	-0.157778	-0.097035	-0.236998
NC_031972.2	12377103	12531203	-0.269229	-0.168285	-0.103421	-0.256888
NC_031972.2	12396774	12573805	0.157599	0.074248	0.049477	0.146286
NC_031972.2	12449449	12616663	0.580150	0.254707	0.165235	0.525813
NC_031972.2	12477987	12664694	-0.007301	-0.001947	-0.001238	-0.007538
NC_031972.2	12531537	12727693	0.085108	0.023517	0.015204	0.080092
NC_031972.2	12573806	12820684	0.118101	0.037468	0.025128	0.097767
NC_031972.2	12616809	12853234	0.238161	0.098671	0.069380	0.209168
NC_031972.2	12668239	12887466	-0.106819	-0.053810	-0.036413	-0.085902
NC_031972.2	12728025	12942797	-0.077076	-0.039249	-0.024946	-0.063682
NC_031972.2	12820688	12985902	-0.120256	-0.061159	-0.036916	-0.097113
NC_031972.2	12853356	12986839	-0.274181	-0.153375	-0.087599	-0.196435
NC_031972.2	12889212	13035626	-0.025114	-0.012097	-0.007019	-0.021203
NC_031972.2	12942914	13050895	0.304408	0.185229	0.110437	0.236051
NC_031972.2	12985908	13089123	0.199452	0.132245	0.078355	0.167677
NC_031972.2	12986845	13127599	0.129173	0.073076	0.044157	0.115573
NC_031972.2	13037362	13155554	0.112930	0.064090	0.039695	0.101580
NC_031972.2	13051053	13200283	-0.308201	-0.125997	-0.077331	-0.269665
NC_031972.2	13095479	13246738	-0.277655	-0.093381	-0.061530	-0.232490
NC_031972.2	13127607	13319041	0.127568	0.037167	0.026494	0.119524
NC_031972.2	13156306	13348946	0.042982	0.012193	0.008778	0.038095
NC_031972.2	13204114	13367979	0.017849	0.006317	0.004518	0.015536
NC_031972.2	13253618	13396614	0.130014	0.045780	0.031758	0.112713
NC_031972.2	13323927	13439227	-0.359417	-0.103520	-0.069988	-0.282926
NC_031972.2	13348978	13479491	-0.238586	-0.085387	-0.055226	-0.205287
NC_031972.2	13368254	13503428	-0.126150	-0.039390	-0.025228	-0.105237
NC_031972.2	13396615	13537978	0.068140	0.032964	0.019817	0.067075
NC_031972.2	13439229	13565081	-0.114579	-0.080255	-0.042467	-0.106508
NC_031972.2	13479847	13602664	-0.192818	-0.114660	-0.063731	-0.181496
NC_031972.2	13503716	13623168	-0.374815	-0.265530	-0.151135	-0.362394
NC_031972.2	13537987	13661913	-0.592873	-0.424903	-0.229386	-0.580220
NC_031972.2	13567176	13679097	-0.256106	-0.182569	-0.101334	-0.255372
NC_031972.2	13602666	13696427	0.116904	0.095198	0.051244	0.116637
NC_031972.2	13623216	13724445	0.406011	0.312069	0.167664	0.405952
NC_031972.2	13662306	13739753	0.834548	0.682125	0.394479	0.834389
NC_031972.2	13679199	13769021	0.797513	0.583277	0.357680	0.796619
NC_031972.2	13696810	13818180	0.673247	0.428694	0.284545	0.656496
NC_031972.2	13725716	13832093	0.435638	0.313260	0.196165	0.412708
NC_031972.2	13739772	13867250	0.177264	0.086624	0.058108	0.169150
NC_031972.2	13769895	13921875	0.054845	0.024416	0.016115	0.051761
NC_031972.2	13818194	13943593	-0.524090	-0.255383	-0.162371	-0.502722
NC_031972.2	13833364	13996998	-0.457098	-0.169765	-0.115528	-0.451343
NC_031972.2	13871206	14030477	-0.233485	-0.126597	-0.077418	-0.229759
NC_031972.2	13922816	14071789	-0.266824	-0.175183	-0.100870	-0.265069
NC_031972.2	13949013	14100598	-0.266101	-0.173499	-0.100673	-0.265125
NC_031972.2	13997044	14166576	-0.114069	-0.067815	-0.040319	-0.110449
NC_031972.2	14043168	14189863	-0.406266	-0.246588	-0.144397	-0.390330
NC_031972.2	14073125	14241104	-0.349357	-0.193119	-0.118196	-0.328789
NC_031972.2	14100603	14274582	-0.251717	-0.148240	-0.088252	-0.240118
NC_031972.2	14167521	14295230	-0.452290	-0.366509	-0.197711	-0.416984
NC_031972.2	14194791	14315258	-0.137646	-0.093085	-0.055349	-0.121870
NC_031972.2	14242443	14334450	-0.114946	-0.089428	-0.053226	-0.105403
NC_031972.2	14274583	14374610	0.188225	0.101785	0.063394	0.157530
NC_031972.2	14295233	14397569	0.366255	0.209125	0.129515	0.308606
NC_031972.2	14316656	14443195	0.262809	0.156382	0.093108	0.233903
NC_031972.2	14336605	14538137	0.248513	0.097451	0.064059	0.230164
NC_031972.2	14374965	14580997	-0.064124	-0.022652	-0.016239	-0.041317
NC_031972.2	14397616	14606058	-0.259411	-0.091580	-0.065420	-0.229668
NC_031972.2	14445568	14646080	-0.132011	-0.036550	-0.027882	-0.108717
NC_031972.2	14540320	14678897	-0.298295	-0.091594	-0.067201	-0.294477
NC_031972.2	14581065	14719640	-0.096587	-0.031861	-0.023232	-0.087828
NC_031972.2	14607441	14759084	0.056008	0.014299	0.011290	0.052077
NC_031972.2	14647109	14772952	0.063336	0.019643	0.014717	0.056234
NC_031972.2	14681653	14794428	0.214140	0.065591	0.050080	0.169031
NC_031972.2	14719693	14818867	0.338642	0.113517	0.085568	0.303460
NC_031972.2	14759589	14837778	0.508024	0.208408	0.151183	0.466208
NC_031972.2	14773356	14858968	0.375561	0.135105	0.103306	0.358247
NC_031972.2	14794442	14913092	0.467040	0.152863	0.118745	0.463863
NC_031972.2	14821363	14942312	0.447087	0.135159	0.108969	0.439280
NC_031972.2	14838555	14968473	0.286164	0.091287	0.068727	0.277845
NC_031972.2	14859458	15007410	0.590837	0.186393	0.130867	0.572688
NC_031972.2	14913101	15029098	0.469837	0.176817	0.120121	0.461532
NC_031972.2	14942912	15069419	0.232373	0.091227	0.059092	0.226834
NC_031972.2	14972622	15112780	0.188019	0.078691	0.052499	0.185177
NC_031972.2	15007419	15153796	0.120434	0.062627	0.039229	0.118098
NC_031972.2	15029533	15189597	0.084943	0.048113	0.028043	0.082938
NC_031972.2	15070653	15217493	0.214136	0.110348	0.067312	0.213142
NC_031972.2	15112799	15263961	0.194981	0.075812	0.046570	0.191497
NC_031972.2	15160395	15283506	0.119050	0.039940	0.027173	0.116439
NC_031972.2	15190244	15304253	-0.041777	-0.007748	-0.006265	-0.040346
NC_031972.2	15219226	15359013	0.176123	0.051423	0.034133	0.156162
NC_031972.2	15263963	15378417	0.102117	0.040608	0.025828	0.092589
NC_031972.2	15283544	15405848	0.056812	0.027965	0.017957	0.051919
NC_031972.2	15304576	15435597	0.226595	0.126418	0.082675	0.208224
NC_031972.2	15359016	15445849	0.262865	0.190473	0.136595	0.244976
NC_031972.2	15381441	15457280	0.171435	0.130521	0.091093	0.159658
NC_031972.2	15406640	15474384	0.222356	0.153389	0.086136	0.205599
NC_031972.2	15435794	15491921	-0.055295	-0.040834	-0.019392	-0.049335
NC_031972.2	15449176	15509788	-0.177732	-0.084410	-0.048685	-0.160827
NC_031972.2	15457281	15510087	-0.014765	-0.006556	-0.003900	-0.010657
NC_031972.2	15474487	15541265	-0.052945	-0.020815	-0.013727	-0.037488
NC_031972.2	15491987	15574687	0.291482	0.102033	0.075917	0.219673
NC_031972.2	15509815	15582606	0.454466	0.270562	0.176885	0.348873
NC_031972.2	15510100	15593223	0.447095	0.289852	0.180792	0.395079
NC_031972.2	15544109	15624731	0.475540	0.287372	0.182490	0.457214
NC_031972.2	15574961	15650612	0.359547	0.208872	0.125346	0.344773
NC_031972.2	15582607	15693659	0.198428	0.084161	0.052395	0.184158
NC_031972.2	15594057	15703268	0.095947	0.034816	0.020975	0.077805
NC_031972.2	15624735	15789477	-0.172246	-0.043467	-0.027929	-0.119377
NC_031972.2	15652262	15856801	-0.112380	-0.025930	-0.017276	-0.073705
NC_031972.2	15693661	15895220	0.000081	0.000023	0.000015	-0.005263
NC_031972.2	15703271	15951693	-0.351778	-0.069834	-0.046788	-0.240302
NC_031972.2	15795502	16055606	-0.353719	-0.097022	-0.064348	-0.247883
NC_031972.2	15856807	16099697	-0.259592	-0.078772	-0.050033	-0.189022
NC_031972.2	15895421	16138669	-0.116991	-0.032232	-0.020896	-0.092346
NC_031972.2	15960646	16184536	-0.141574	-0.040184	-0.026402	-0.116660
NC_031972.2	16058492	16216417	-0.283890	-0.101955	-0.064981	-0.260702
NC_031972.2	16099716	16253892	-0.053567	-0.023396	-0.014409	-0.047092
NC_031972.2	16138799	16285632	-0.109624	-0.044368	-0.028510	-0.105834
NC_031972.2	16185490	16329949	0.206642	0.109093	0.065271	0.201213
NC_031972.2	16216808	16362047	0.323637	0.162572	0.096811	0.316342
NC_031972.2	16256532	16443497	0.190130	0.071838	0.046001	0.182326
NC_031972.2	16285646	16508369	0.188129	0.072938	0.045345	0.180711
NC_031972.2	16335733	16552271	-0.096044	-0.029730	-0.020115	-0.080562
NC_031972.2	16363513	16581015	-0.049578	-0.013020	-0.009259	-0.036850
NC_031972.2	16448461	16638689	-0.350925	-0.101574	-0.072564	-0.281991
NC_031972.2	16508378	16697196	-0.219462	-0.076988	-0.051963	-0.187102
NC_031972.2	16552485	16725424	0.003090	0.001162	0.000805	0.002156
NC_031972.2	16581421	16749646	0.140473	0.059780	0.041153	0.129199
NC_031972.2	16638713	16771595	0.189946	0.106239	0.069466	0.178913
NC_031972.2	16699042	16815637	0.271406	0.143999	0.098551	0.252783
NC_031972.2	16725614	16853632	0.248588	0.126075	0.086493	0.231293
NC_031972.2	16754483	16877282	0.168551	0.084220	0.056899	0.151409
NC_031972.2	16772170	16916882	0.287270	0.116405	0.083410	0.247939
NC_031972.2	16815677	16943176	0.277741	0.129251	0.090845	0.245064
NC_031972.2	16855906	16975831	0.213896	0.104766	0.073376	0.179728
NC_031972.2	16877353	17011247	0.219615	0.096849	0.068443	0.185241
NC_031972.2	16918601	17030811	0.070055	0.030520	0.020560	0.058136
NC_031972.2	16943190	17070098	-0.042171	-0.020414	-0.013774	-0.036344
NC_031972.2	16976287	17114416	-0.094562	-0.042189	-0.028034	-0.083724
NC_031972.2	17011841	17152004	-0.053165	-0.020955	-0.014665	-0.049712
NC_031972.2	17032336	17156136	0.050045	0.023274	0.016440	0.044206
NC_031972.2	17076202	17196151	0.296203	0.116460	0.080306	0.249486
NC_031972.2	17114553	17215679	0.356362	0.153097	0.109393	0.301440
NC_031972.2	17153384	17246193	0.279132	0.163097	0.108081	0.236648
NC_031972.2	17156737	17289422	-0.119489	-0.080563	-0.045685	-0.115943
NC_031972.2	17196173	17318903	-0.465273	-0.296396	-0.177712	-0.456100
NC_031972.2	17215990	17336421	-0.396042	-0.240498	-0.139503	-0.394306
NC_031972.2	17247945	17365417	-0.274622	-0.172421	-0.098342	-0.264960
NC_031972.2	17290656	17365763	0.051939	0.025037	0.016712	0.044200
NC_031972.2	17320933	17366035	0.378082	0.305272	0.197693	0.249406
NC_031972.2	17336431	17366385	0.192946	0.283590	0.190173	0.104090
NC_031972.2	17365424	17434356	0.018063	0.039057	0.017786	0.009593
NC_031972.2	17365795	17471766	0.118155	0.176285	0.082254	0.073545
NC_031972.2	17366045	17489704	0.024489	0.014987	0.008858	0.017097
NC_031972.2	17366406	17541247	-0.205107	-0.108728	-0.062694	-0.164049
NC_031972.2	17434469	17550078	-0.486662	-0.359786	-0.191734	-0.399353
NC_031972.2	17471770	17623974	-0.638164	-0.336088	-0.195463	-0.511827
NC_031972.2	17492209	17649495	-0.652842	-0.374977	-0.205264	-0.569593
NC_031972.2	17543737	17673051	-0.560548	-0.315891	-0.182810	-0.498330
NC_031972.2	17550081	17704158	-0.064274	-0.025218	-0.014712	-0.057694
NC_031972.2	17626461	17745028	-0.091546	-0.042419	-0.025035	-0.086508
NC_031972.2	17650320	17803393	-0.024776	-0.013087	-0.007657	-0.022566
NC_031972.2	17674371	17834048	0.156849	0.082017	0.052129	0.145934
NC_031972.2	17704220	17871925	0.143711	0.076510	0.054274	0.113507
NC_031972.2	17746514	17918252	0.246087	0.121826	0.085630	0.180756
NC_031972.2	17805127	17993319	0.298274	0.104541	0.078733	0.204673
NC_031972.2	17834135	18029292	0.305378	0.080873	0.054556	0.178190
NC_031972.2	17872028	18044989	0.499264	0.161618	0.098987	0.412419
NC_031972.2	17918275	18062608	0.622049	0.274440	0.163760	0.583649
NC_031972.2	17997596	18109147	0.266069	0.128789	0.078099	0.269176
NC_031972.2	18030584	18140377	0.063127	0.031404	0.019207	0.062551
NC_031972.2	18046470	18151569	0.015888	0.006472	0.004437	0.016095
NC_031972.2	18065188	18197247	-0.223255	-0.079006	-0.056677	-0.207244
NC_031972.2	18109148	18235534	-0.382956	-0.125781	-0.091652	-0.345287
NC_031972.2	18140409	18267139	-0.112825	-0.036360	-0.026313	-0.102622
NC_031972.2	18153491	18314069	-0.101053	-0.035087	-0.023949	-0.094919
NC_031972.2	18197305	18360343	0.042367	0.017760	0.011363	0.041357
NC_031972.2	18239321	18414110	0.423474	0.185990	0.111277	0.418175
NC_031972.2	18269822	18448628	0.477975	0.214693	0.131528	0.460727
NC_031972.2	18314305	18485187	0.419551	0.177927	0.110134	0.368136
NC_031972.2	18360558	18488735	0.352120	0.127400	0.082804	0.291941
NC_031972.2	18414917	18543490	-0.173134	-0.062327	-0.043301	-0.132283
NC_031972.2	18451602	18564867	-0.237230	-0.083999	-0.059613	-0.171142
NC_031972.2	18485194	18607118	-0.351609	-0.134704	-0.094489	-0.292886
NC_031972.2	18489597	18676185	-0.125890	-0.049532	-0.035162	-0.110731
NC_031972.2	18544524	18698380	-0.046015	-0.020547	-0.014572	-0.037979
NC_031972.2	18564894	18744257	0.029639	0.009781	0.006945	0.028749
NC_031972.2	18611993	18772513	0.101808	0.049225	0.033102	0.092511
NC_031972.2	18676226	18814476	0.002720	0.001355	0.000893	0.004545
NC_031972.2	18699604	18883972	0.012603	0.004851	0.003311	0.014963
NC_031972.2	18755117	18932101	0.032981	0.015927	0.010098	0.033830
NC_031972.2	18772613	18985401	-0.014476	-0.004416	-0.003081	-0.011125
NC_031972.2	18817270	19022745	0.143076	0.043735	0.028699	0.143387
NC_031972.2	18888213	19048760	0.468204	0.184845	0.120554	0.467777
NC_031972.2	18932611	19106202	0.322244	0.121443	0.082669	0.303311
NC_031972.2	18985444	19125018	0.515925	0.242911	0.159943	0.461565
NC_031972.2	19024461	19171455	0.459492	0.184402	0.130684	0.399635
NC_031972.2	19051486	19217408	0.062436	0.021318	0.015134	0.052084
NC_031972.2	19106720	19301242	-0.131255	-0.044919	-0.030118	-0.115284
NC_031972.2	19125020	19340615	-0.168241	-0.047549	-0.033517	-0.150983
NC_031972.2	19173883	19383486	-0.325358	-0.103689	-0.074732	-0.300685
NC_031972.2	19220436	19411979	-0.487766	-0.178901	-0.125269	-0.450625
NC_031972.2	19303592	19452238	-0.323560	-0.114466	-0.083471	-0.296215
NC_031972.2	19343507	19492797	-0.392019	-0.147957	-0.101478	-0.369967
NC_031972.2	19384190	19524365	-0.198457	-0.066030	-0.045802	-0.172739
NC_031972.2	19412005	19610446	0.218988	0.063891	0.043705	0.174536
NC_031972.2	19452962	19630044	0.188323	0.052072	0.037638	0.154590
NC_031972.2	19493989	19662283	0.592991	0.140252	0.107772	0.477165
NC_031972.2	19525976	19681928	0.594760	0.178097	0.133992	0.474147
NC_031972.2	19610452	19697680	0.164553	0.054850	0.041701	0.146653
NC_031972.2	19630585	19729236	0.197619	0.084001	0.058159	0.175094
NC_031972.2	19662285	19732303	-0.098342	-0.056279	-0.035749	-0.074532
NC_031972.2	19683007	19755213	-0.183470	-0.117156	-0.069493	-0.165208
NC_031972.2	19697696	19793155	-0.003404	-0.001383	-0.000953	-0.003071
NC_031972.2	19729266	19852710	-0.136861	-0.049141	-0.032357	-0.123733
NC_031972.2	19733012	19878420	-0.282022	-0.132387	-0.082246	-0.273636
NC_031972.2	19759509	19919530	-0.272394	-0.100630	-0.066163	-0.262518
NC_031972.2	19793269	19956754	-0.196974	-0.077782	-0.050515	-0.184617
NC_031972.2	19855323	20021003	-0.053718	-0.022579	-0.014800	-0.050641
NC_031972.2	19880776	20069182	0.137381	0.041427	0.028206	0.126121
NC_031972.2	19921109	20120548	0.129599	0.038938	0.025732	0.121374
NC_031972.2	19957535	20148809	-0.367294	-0.169104	-0.099732	-0.358268
NC_031972.2	20023678	20191894	-0.573979	-0.286775	-0.164621	-0.560981
NC_031972.2	20069990	20267162	-0.449857	-0.214827	-0.127448	-0.434126
NC_031972.2	20120872	20330252	-0.290079	-0.149776	-0.088529	-0.278788
NC_031972.2	20151073	20361172	0.137006	0.052333	0.033076	0.123328
NC_031972.2	20191920	20369521	0.229737	0.085062	0.055504	0.193641
NC_031972.2	20268330	20373841	0.135967	0.071357	0.045532	0.102234
NC_031972.2	20330317	20388156	0.151650	0.134766	0.078614	0.110803
NC_031972.2	20363471	20470358	0.308429	0.181799	0.114053	0.234134
NC_031972.2	20369528	20495043	0.168110	0.101125	0.062799	0.145803
NC_031972.2	20373845	20562733	0.108055	0.053596	0.034018	0.100868
NC_031972.2	20388405	20588257	-0.126426	-0.063367	-0.037602	-0.123533
NC_031972.2	20473589	20633067	-0.223723	-0.138065	-0.080980	-0.220352
NC_031972.2	20496909	20652645	-0.235219	-0.143651	-0.082279	-0.227905
NC_031972.2	20563013	20670972	-0.239642	-0.156367	-0.089658	-0.217793
NC_031972.2	20588384	20688645	-0.451765	-0.275452	-0.177021	-0.411484
NC_031972.2	20633078	20727214	-0.115976	-0.046296	-0.033396	-0.105954
NC_031972.2	20654274	20780700	-0.242427	-0.081205	-0.057733	-0.223392
NC_031972.2	20671125	20791347	-0.214177	-0.076965	-0.053289	-0.166935
NC_031972.2	20688803	20795633	0.236494	0.085988	0.061748	0.170885
NC_031972.2	20727224	20797318	-0.040835	-0.034275	-0.019792	-0.003918
NC_031972.2	20780902	20818512	0.216224	0.265318	0.189050	0.136268
NC_031972.2	20791522	20858379	0.329458	0.303346	0.197396	0.244463
NC_031972.2	20795637	20913397	0.372828	0.166473	0.121352	0.325951
NC_031972.2	20797347	20952742	0.389143	0.121601	0.089274	0.360545
NC_031972.2	20818658	20981363	0.345277	0.093859	0.066352	0.333732
NC_031972.2	20858657	21025257	0.237442	0.049813	0.036182	0.225204
NC_031972.2	20914763	21071433	-0.051040	-0.016611	-0.011114	-0.039629
NC_031972.2	20956284	21099815	0.119571	0.055396	0.035955	0.123152
NC_031972.2	20981733	21161962	0.081656	0.034892	0.023332	0.086686
NC_031972.2	21029556	21243141	0.169371	0.073048	0.051481	0.159315
NC_031972.2	21072626	21286654	0.355798	0.144712	0.105178	0.312299
NC_031972.2	21099950	21349505	0.154270	0.045636	0.034070	0.131228
NC_031972.2	21162038	21396522	0.252077	0.074623	0.056278	0.203674
NC_031972.2	21243145	21409106	0.022251	0.005145	0.003757	0.016579
NC_031972.2	21289771	21481521	0.066386	0.015569	0.010566	0.052026
NC_031972.2	21351670	21498525	0.349250	0.125526	0.075838	0.274131
NC_031972.2	21396538	21511056	0.214031	0.099024	0.058180	0.169925
NC_031972.2	21409108	21556149	-0.167904	-0.099646	-0.053052	-0.146310
NC_031972.2	21482368	21585247	-0.477369	-0.385253	-0.197057	-0.436121
NC_031972.2	21498544	21630718	-0.675844	-0.392667	-0.222507	-0.624045
NC_031972.2	21511860	21693119	-0.410967	-0.168559	-0.107988	-0.389802
NC_031972.2	21557253	21709167	-0.053959	-0.018526	-0.013089	-0.053964
NC_031972.2	21585716	21739906	0.510584	0.168872	0.123186	0.496112
NC_031972.2	21636995	21778054	0.484612	0.183770	0.127115	0.442324
NC_031972.2	21694609	21788491	0.328602	0.186082	0.120467	0.269010
NC_031972.2	21710104	21841640	0.129851	0.075327	0.043330	0.112151
NC_031972.2	21740660	21865525	-0.028028	-0.013162	-0.007478	-0.009667
NC_031972.2	21778057	21896085	0.047065	0.018460	0.011958	0.041077
NC_031972.2	21788846	21949343	-0.063344	-0.019245	-0.012756	-0.060826
NC_031972.2	21841672	22023475	0.002761	0.000724	0.000511	0.002770
NC_031972.2	21865543	22117609	-0.222336	-0.065765	-0.044076	-0.210775
NC_031972.2	21899025	22138200	-0.105816	-0.034993	-0.023724	-0.078271
NC_031972.2	21950842	22195420	-0.025148	-0.008877	-0.005690	-0.016388
NC_031972.2	22025309	22247123	-0.120522	-0.048339	-0.028926	-0.078370
NC_031972.2	22119962	22297198	0.230577	0.081117	0.050280	0.138270
NC_031972.2	22138222	22335365	0.005812	0.001984	0.001063	0.004607
NC_031972.2	22195430	22390889	-0.144648	-0.041395	-0.022710	-0.130010
NC_031972.2	22248769	22434642	0.050682	0.011738	0.006965	0.044512
NC_031972.2	22303167	22448332	-0.043839	-0.019573	-0.011338	-0.028714
NC_031972.2	22335367	22461405	-0.276782	-0.199881	-0.120137	-0.184875
NC_031972.2	22390895	22475358	-0.401349	-0.419910	-0.242702	-0.292889
NC_031972.2	22441504	22491657	-0.469164	-0.611593	-0.342920	-0.363284
NC_031972.2	22448378	22494512	-0.464807	-0.560421	-0.295691	-0.353076
NC_031972.2	22461845	22504261	-0.315781	-0.325302	-0.191680	-0.241656
NC_031972.2	22475479	22514799	-0.141417	-0.162714	-0.098257	-0.096161
NC_031972.2	22491726	22546128	0.031137	0.038605	0.022025	0.017228
NC_031972.2	22494691	22587195	-0.001872	-0.001485	-0.001057	-0.001170
NC_031972.2	22504361	22643208	-0.082995	-0.057931	-0.037922	-0.046333
NC_031972.2	22514911	22682773	-0.476982	-0.269343	-0.166636	-0.354187
NC_031972.2	22546621	22699208	-0.641510	-0.338355	-0.215377	-0.555203
