chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031969.2	13923320	14012949	-0.037674	-0.015746	-0.009752	-0.026673
NC_031969.2	13939041	14026674	-0.007541	-0.003420	-0.002015	-0.005232
NC_031969.2	13953798	14027538	-0.235790	-0.098562	-0.063933	-0.172724
NC_031969.2	13982999	14054056	0.002621	0.001257	0.000735	0.001510
NC_031969.2	14014451	14073227	0.108695	0.052904	0.031039	0.062555
NC_031969.2	14026682	14088203	0.249720	0.099255	0.063130	0.150628
NC_031969.2	14027655	14104862	0.228540	0.097806	0.059707	0.121730
NC_031969.2	14056365	14106375	0.115204	0.066883	0.043226	0.055080
NC_031969.2	14073601	14106761	0.102214	0.107005	0.059351	0.054117
NC_031969.2	14088296	14107055	-0.015191	-0.034105	-0.017375	-0.004822
NC_031969.2	14104877	14107399	-0.009830	-0.058236	-0.035405	-0.005844
NC_031969.2	14106379	14110723	-0.057988	-0.282878	-0.158663	-0.026766
NC_031969.2	14106776	14111864	-0.111986	-0.823675	-0.306386	-0.060401
NC_031969.2	14107083	14112242	-0.104783	-0.875482	-0.287183	-0.053300
NC_031969.2	14107400	14120029	-0.094160	-0.769208	-0.260660	-0.042564
NC_031969.2	14110738	14120474	-0.045281	-0.490930	-0.164138	-0.022612
NC_031969.2	14111867	14127853	-0.024832	-0.154400	-0.076253	-0.008498
NC_031969.2	14112264	14170820	-0.039753	-0.023098	-0.018264	-0.015769
NC_031969.2	14120041	14233138	-0.058273	-0.010945	-0.008492	-0.021198
NC_031969.2	14120589	14277214	0.007076	0.000706	0.000558	0.001652
NC_031969.2	14127856	14291306	-0.031614	-0.003676	-0.002782	-0.010611
NC_031969.2	14172484	14322422	-0.145074	-0.020755	-0.014715	-0.045949
NC_031969.2	14234413	14348073	0.163838	0.040144	0.027333	0.070540
NC_031969.2	14277726	14419281	0.137163	0.041113	0.027252	0.059913
NC_031969.2	14291378	14446332	0.168566	0.038735	0.028241	0.062223
NC_031969.2	14323045	14511900	0.221517	0.050618	0.039102	0.071996
NC_031969.2	14348263	14512801	-0.075501	-0.018086	-0.014113	-0.043808
NC_031969.2	14419378	14516863	-0.155348	-0.049756	-0.039374	-0.053948
NC_031969.2	14446453	14519103	-0.078236	-0.062816	-0.041859	-0.024320
NC_031969.2	14511919	14536992	-0.019526	-0.013561	-0.009389	0.003552
NC_031969.2	14512811	14542670	-0.031144	-0.014279	-0.010914	0.014078
NC_031969.2	14516864	14546996	-0.058096	-0.026534	-0.020820	0.010944
NC_031969.2	14519104	14548642	-0.201707	-0.089116	-0.068596	-0.039338
NC_031969.2	14537225	14552928	-0.201093	-0.089596	-0.066827	-0.037552
NC_031969.2	14542676	14582329	-0.064652	-0.034960	-0.024723	-0.009945
NC_031969.2	14547090	14619292	-0.151543	-0.083019	-0.056113	-0.050928
NC_031969.2	14548845	14625415	0.148064	0.094962	0.062039	0.063077
NC_031969.2	14554191	14629295	0.281376	0.222793	0.135417	0.145001
NC_031969.2	14582486	14630962	0.378716	0.323731	0.200718	0.205772
NC_031969.2	14619299	14676657	0.617202	0.543812	0.327954	0.404510
NC_031969.2	14625474	14678252	0.680205	0.607363	0.376625	0.418645
NC_031969.2	14629371	14680167	0.602411	0.587868	0.365054	0.331079
NC_031969.2	14630975	14681041	0.447238	0.499888	0.292769	0.262241
NC_031969.2	14676661	14691757	0.052740	0.047365	0.031775	0.042423
NC_031969.2	14678255	14692432	0.014663	0.015007	0.009340	0.033353
NC_031969.2	14680183	14692995	0.100395	0.111936	0.071961	0.068025
NC_031969.2	14681077	14693798	0.106794	0.110980	0.070260	0.048771
NC_031969.2	14691786	14694732	0.133060	0.229773	0.116498	0.075291
NC_031969.2	14692447	14695257	0.122059	0.200617	0.109843	0.059871
NC_031969.2	14692996	14696087	-0.068471	-0.106369	-0.052288	-0.037377
NC_031969.2	14693810	14696387	-0.095611	-0.148679	-0.075107	-0.058628
NC_031969.2	14694734	14702230	-0.076824	-0.129386	-0.074057	-0.059864
NC_031969.2	14695275	14702821	-0.074569	-0.157441	-0.082337	-0.056345
NC_031969.2	14696089	14704005	0.068238	0.186097	0.104254	0.027914
NC_031969.2	14696388	14716081	0.029270	0.018933	0.015175	0.004657
NC_031969.2	14702259	14723091	0.011638	0.004840	0.003845	-0.003729
NC_031969.2	14702940	14726337	0.161498	0.039914	0.034549	0.019102
NC_031969.2	14704033	14730206	0.006959	0.001566	0.001284	-0.012288
NC_031969.2	14716087	14730665	-0.193234	-0.073816	-0.050021	-0.059451
NC_031969.2	14723092	14731043	-0.201833	-0.114474	-0.069612	-0.084073
NC_031969.2	14726360	14731640	-0.364792	-0.607659	-0.170439	-0.137009
NC_031969.2	14730212	14732143	-0.186376	-0.248263	-0.089408	-0.081759
NC_031969.2	14730674	14732798	0.126659	0.090917	0.052339	0.027748
NC_031969.2	14731058	14734033	0.044472	0.034217	0.018299	-0.007115
NC_031969.2	14731641	14746964	0.201308	0.084728	0.064706	0.035453
NC_031969.2	14732152	14755288	0.193328	0.044596	0.037232	0.036929
NC_031969.2	14732842	14760533	0.390072	0.100550	0.083710	0.115500
NC_031969.2	14734035	14762297	0.478633	0.158515	0.121800	0.209223
NC_031969.2	14746965	14764194	0.307601	0.123778	0.084955	0.160705
NC_031969.2	14755440	14766437	0.189148	0.115703	0.063834	0.155164
NC_031969.2	14760557	14768990	-0.100864	-0.074814	-0.033136	-0.108081
NC_031969.2	14762298	14770971	-0.504621	-0.432785	-0.157379	-0.399750
NC_031969.2	14764248	14774025	-0.551599	-0.568783	-0.180747	-0.501045
NC_031969.2	14766453	14775729	-0.487421	-0.588332	-0.176160	-0.435164
NC_031969.2	14769032	14778533	-0.268473	-0.270878	-0.095299	-0.290873
NC_031969.2	14770983	14787357	-0.185158	-0.144147	-0.061622	-0.207176
NC_031969.2	14774034	14803605	-0.027044	-0.021828	-0.010404	-0.049329
NC_031969.2	14776000	14804404	-0.040487	-0.032157	-0.017557	-0.041234
NC_031969.2	14778609	14818414	-0.205726	-0.203544	-0.117733	-0.088972
NC_031969.2	14787387	14824267	-0.088410	-0.077325	-0.061997	-0.029376
NC_031969.2	14803612	14827940	0.055769	0.033814	0.028464	0.036448
NC_031969.2	14804427	14832063	0.205281	0.087884	0.074864	0.072279
NC_031969.2	14818416	14833991	0.247589	0.101999	0.086657	0.081854
NC_031969.2	14824292	14842351	0.198611	0.109178	0.088196	0.068675
NC_031969.2	14828041	14859697	-0.030627	-0.012506	-0.010215	-0.007982
NC_031969.2	14832066	14866907	-0.018721	-0.006174	-0.005182	-0.010881
NC_031969.2	14834002	14871850	-0.085292	-0.028385	-0.023858	-0.031857
NC_031969.2	14842388	14899284	-0.498674	-0.258573	-0.143701	-0.274969
NC_031969.2	14861265	14922339	-0.482505	-0.274936	-0.141747	-0.282287
NC_031969.2	14867257	14928488	-0.405007	-0.257630	-0.119747	-0.255353
NC_031969.2	14894996	14930245	-0.310272	-0.187303	-0.086398	-0.222215
NC_031969.2	14899396	14935426	0.108704	0.049212	0.029139	0.117269
NC_031969.2	14923052	14936348	0.266626	0.121098	0.073568	0.189915
NC_031969.2	14928515	14937422	0.269628	0.121655	0.078635	0.129400
NC_031969.2	14930249	14947421	0.255548	0.057930	0.047342	0.105774
NC_031969.2	14935427	14961807	-0.302435	-0.045106	-0.038018	-0.068131
NC_031969.2	14936352	14962911	-0.284867	-0.060833	-0.048463	-0.087331
NC_031969.2	14937429	14963712	-0.461832	-0.140916	-0.101493	-0.192404
NC_031969.2	14947422	14964686	-0.521183	-0.574454	-0.239417	-0.265927
NC_031969.2	14961832	14980599	-0.355772	-0.250030	-0.121784	-0.230884
NC_031969.2	14962913	14982723	-0.390457	-0.155575	-0.084961	-0.296624
NC_031969.2	14963758	14987566	-0.024340	-0.006728	-0.004047	-0.073239
NC_031969.2	14969143	14990162	0.071282	0.023569	0.013124	0.009362
NC_031969.2	14980601	14996011	0.353753	0.140983	0.081051	0.272596
NC_031969.2	14982950	15018652	0.631070	0.311026	0.171762	0.581810
NC_031969.2	14987609	15038652	0.556840	0.367472	0.185358	0.463390
NC_031969.2	14990236	15050774	0.674710	0.417158	0.228599	0.484236
NC_031969.2	14996028	15154833	0.476829	0.272463	0.140724	0.252639
NC_031969.2	15018664	15168126	-0.405463	-0.075394	-0.057228	-0.191568
NC_031969.2	15038668	15174067	-0.523857	-0.103151	-0.077376	-0.249589
NC_031969.2	15050815	15180684	-0.187414	-0.040636	-0.031511	-0.038782
NC_031969.2	15155351	15180939	-0.064070	-0.012843	-0.010316	0.028867
NC_031969.2	15168128	15182937	0.085728	0.026467	0.019744	0.128176
NC_031969.2	15174167	15189610	0.415307	0.122937	0.095915	0.317116
NC_031969.2	15180685	15190502	0.105475	0.029817	0.023709	0.050789
NC_031969.2	15180945	15192648	0.084958	0.031771	0.023325	0.050518
NC_031969.2	15182946	15193462	-0.044734	-0.020483	-0.013330	-0.026921
NC_031969.2	15189614	15200804	-0.258435	-0.130274	-0.078517	-0.184814
NC_031969.2	15190503	15229608	-0.294166	-0.213285	-0.107699	-0.202035
NC_031969.2	15192672	15231618	-0.500717	-0.470852	-0.203429	-0.342901
NC_031969.2	15193568	15273814	-0.433580	-0.265030	-0.149509	-0.315968
NC_031969.2	15200818	15280699	-0.447383	-0.259668	-0.158727	-0.329504
NC_031969.2	15229646	15290155	-0.518536	-0.355269	-0.201613	-0.396169
NC_031969.2	15231638	15412121	-0.475233	-0.353049	-0.200535	-0.372313
NC_031969.2	15273889	15412456	-0.456258	-0.712911	-0.297558	-0.333654
NC_031969.2	15280719	15414664	-0.375842	-0.669240	-0.275201	-0.238518
NC_031969.2	15359042	15424844	-0.068298	-0.079236	-0.049549	-0.034831
NC_031969.2	15412163	15456052	-0.017707	-0.008302	-0.006551	-0.005906
NC_031969.2	15412480	15456566	-0.017755	-0.007717	-0.006286	-0.012855
NC_031969.2	15414671	15456935	0.077630	0.032312	0.027773	0.026210
NC_031969.2	15424869	15457216	0.041477	0.017860	0.015369	0.011866
NC_031969.2	15456053	15457742	0.061567	0.098742	0.064939	0.020973
NC_031969.2	15456592	15459039	0.002134	0.003613	0.002063	-0.015593
NC_031969.2	15456944	15461956	0.053325	0.080233	0.052571	0.002028
NC_031969.2	15457253	15463841	0.021057	0.026066	0.014475	0.003665
NC_031969.2	15457744	15466231	0.032477	0.029406	0.018856	0.012299
NC_031969.2	15459044	15467944	0.172373	0.119368	0.078805	0.069615
NC_031969.2	15461964	15474375	0.134659	0.079466	0.045336	0.043419
NC_031969.2	15464553	15483654	-0.031992	-0.020607	-0.011342	-0.008324
NC_031969.2	15466232	15484679	-0.040433	-0.036425	-0.017481	-0.021593
NC_031969.2	15467946	15485112	-0.285043	-0.337514	-0.146497	-0.135661
NC_031969.2	15474379	15485779	-0.295984	-0.357973	-0.181277	-0.158152
NC_031969.2	15483669	15490563	-0.131889	-0.151762	-0.092971	-0.083501
NC_031969.2	15484682	15491264	-0.110344	-0.125576	-0.082307	-0.056890
NC_031969.2	15485127	15491988	0.046369	0.046803	0.034899	0.028062
NC_031969.2	15485785	15492818	0.118420	0.131524	0.096115	0.070677
NC_031969.2	15490572	15493620	0.042429	0.065089	0.044682	0.034995
NC_031969.2	15491277	15494150	-0.018570	-0.034323	-0.021789	-0.000536
NC_031969.2	15491990	15497037	-0.025473	-0.039572	-0.029073	-0.011353
NC_031969.2	15492857	15498963	0.011281	0.016012	0.012030	0.007817
NC_031969.2	15493640	15504861	0.102108	0.078005	0.045415	0.051735
NC_031969.2	15494155	15514087	0.165985	0.114604	0.062912	0.100976
NC_031969.2	15497052	15514390	0.189649	0.143493	0.073745	0.108055
NC_031969.2	15498968	15514603	0.169085	0.123519	0.060608	0.078209
NC_031969.2	15504867	15515248	0.049412	0.063685	0.026420	0.020659
NC_031969.2	15514089	15515960	0.073645	0.098052	0.036631	0.033037
NC_031969.2	15514392	15517092	-0.010743	-0.012182	-0.004062	0.008848
NC_031969.2	15514607	15518382	0.121442	0.100333	0.040935	0.093949
NC_031969.2	15515255	15519426	0.144747	0.103293	0.042145	0.122632
NC_031969.2	15515965	15521218	0.168585	0.107549	0.051707	0.126224
NC_031969.2	15517107	15525185	0.323436	0.211119	0.106195	0.287727
NC_031969.2	15518386	15528442	0.460553	0.329744	0.155605	0.414267
NC_031969.2	15519484	15570288	0.518018	0.374597	0.192703	0.449217
NC_031969.2	15521289	15582192	0.716726	0.532733	0.286554	0.643377
NC_031969.2	15526004	15586551	0.520411	0.383795	0.207102	0.463195
NC_031969.2	15528446	15589411	0.471781	0.270744	0.166429	0.409985
NC_031969.2	15570295	15590823	0.538267	0.268423	0.180237	0.480273
NC_031969.2	15582194	15594827	0.390310	0.163175	0.113663	0.306389
NC_031969.2	15586557	15597415	0.593391	0.212989	0.164036	0.477786
NC_031969.2	15589412	15598807	0.410646	0.209353	0.143795	0.326262
NC_031969.2	15593575	15600413	0.216942	0.152039	0.095935	0.190061
NC_031969.2	15594845	15602522	-0.011441	-0.011263	-0.005349	0.005076
NC_031969.2	15597434	15605667	-0.401078	-0.708955	-0.202877	-0.363742
NC_031969.2	15598826	15608881	-0.594932	-1.574967	-0.288819	-0.555750
NC_031969.2	15600432	15625191	-0.872443	-0.667197	-0.249723	-0.769307
NC_031969.2	15602545	15659566	-0.899334	-0.387587	-0.200616	-0.690391
NC_031969.2	15605707	15662112	-0.613529	-0.150591	-0.100183	-0.319472
NC_031969.2	15609180	15664523	-0.164188	-0.023414	-0.019850	-0.052380
NC_031969.2	15636339	15748711	0.243858	0.027870	0.026287	0.066964
NC_031969.2	15659753	15779504	0.111738	0.020043	0.018004	0.044423
NC_031969.2	15662120	15887564	0.138603	0.022108	0.019614	0.060253
NC_031969.2	15664537	15893972	0.051649	0.010036	0.008368	0.022275
NC_031969.2	15753018	15918858	-0.098183	-0.038764	-0.027452	-0.043786
NC_031969.2	15779658	15951764	0.005162	0.001657	0.001260	0.001481
NC_031969.2	15887575	15979502	0.003438	0.001044	0.000791	-0.000069
NC_031969.2	15897028	16006822	0.035736	0.009140	0.006894	0.019880
NC_031969.2	15922843	16042253	0.041817	0.007684	0.006158	0.013421
NC_031969.2	15951817	16048600	0.016697	0.002656	0.002129	0.002957
NC_031969.2	15979535	16053239	-0.003032	-0.000326	-0.000270	-0.000272
NC_031969.2	16007266	16059571	-0.120141	-0.007435	-0.006366	-0.005385
NC_031969.2	16042262	16081005	-0.052764	-0.009016	-0.006430	-0.004556
NC_031969.2	16048603	16092508	0.109989	0.028131	0.020208	0.018228
NC_031969.2	16053524	16123567	0.050989	0.014828	0.010216	0.012845
NC_031969.2	16068089	16160795	0.150892	0.035577	0.025772	0.038710
NC_031969.2	16081118	16185516	0.142706	0.048226	0.029817	0.046152
NC_031969.2	16097291	16225288	0.089980	0.027104	0.017142	0.038459
NC_031969.2	16126791	16244202	0.069573	0.026427	0.015841	0.035762
NC_031969.2	16160880	16244556	-0.017057	-0.010075	-0.005674	-0.009280
NC_031969.2	16186405	16247297	-0.084984	-0.059647	-0.038149	-0.039556
NC_031969.2	16227767	16261234	-0.115277	-0.219535	-0.094350	-0.052806
NC_031969.2	16244215	16263326	-0.089347	-0.351921	-0.129585	-0.041242
NC_031969.2	16244564	16264438	0.010001	0.029899	0.017366	0.001655
NC_031969.2	16247488	16266379	0.031644	0.108713	0.064703	0.013877
NC_031969.2	16261273	16267541	0.035940	0.211178	0.164254	0.016116
NC_031969.2	16263334	16309028	0.118478	0.105634	0.069049	0.056511
NC_031969.2	16265684	16327841	0.077105	0.044475	0.026953	0.037087
NC_031969.2	16266394	16365702	0.030140	0.012239	0.006936	0.013740
NC_031969.2	16267741	16394924	0.011228	0.003587	0.002060	0.005152
NC_031969.2	16309656	16420879	-0.122475	-0.049867	-0.027704	-0.056446
NC_031969.2	16328047	16438035	-0.036575	-0.014020	-0.008327	-0.018964
NC_031969.2	16365791	16461695	0.124407	0.047605	0.030171	0.066910
NC_031969.2	16398499	16509485	-0.094303	-0.030606	-0.018025	-0.054888
NC_031969.2	16421329	16544559	-0.057783	-0.017683	-0.010216	-0.038553
NC_031969.2	16438148	16580905	-0.100220	-0.031322	-0.016931	-0.054839
NC_031969.2	16461956	16602123	-0.180210	-0.063653	-0.032621	-0.106716
NC_031969.2	16513219	16620971	0.174116	0.063801	0.034903	0.099659
NC_031969.2	16546049	16630558	0.027317	0.010785	0.006273	0.017635
NC_031969.2	16580956	16641360	-0.310470	-0.149021	-0.079424	-0.258814
NC_031969.2	16607230	16649622	-0.507773	-0.249308	-0.130304	-0.440043
NC_031969.2	16621025	16667740	-0.696638	-0.432103	-0.204716	-0.633587
NC_031969.2	16630732	16672063	-0.705667	-0.563100	-0.241542	-0.615999
NC_031969.2	16641435	16673823	-0.562148	-0.528835	-0.238911	-0.431251
NC_031969.2	16649766	16676072	-0.379936	-0.500556	-0.217441	-0.253986
NC_031969.2	16667827	16676637	-0.161351	-0.486001	-0.183555	-0.087951
NC_031969.2	16672167	16677443	-0.155670	-0.783854	-0.213084	-0.076007
NC_031969.2	16673830	16678572	-0.137286	-0.793548	-0.209175	-0.064753
NC_031969.2	16676111	16679568	-0.110606	-0.851118	-0.220336	-0.051974
NC_031969.2	16676691	16681350	0.024751	0.082566	0.053537	0.007532
NC_031969.2	16677459	16690446	0.025293	0.052211	0.037563	0.008710
NC_031969.2	16678587	16691076	0.031084	0.057953	0.042332	0.009639
NC_031969.2	16679588	16692498	0.078184	0.121820	0.094745	0.032390
NC_031969.2	16683355	16692884	0.010076	0.015217	0.011585	0.003856
NC_031969.2	16690463	16694962	0.022481	0.033025	0.025566	0.008001
NC_031969.2	16691080	16700903	0.008377	0.012892	0.009334	0.003578
NC_031969.2	16692509	16710271	-0.050619	-0.059178	-0.042591	-0.015309
NC_031969.2	16692892	16711324	-0.043487	-0.051667	-0.036936	-0.013225
NC_031969.2	16694965	16712885	-0.043592	-0.074500	-0.049371	-0.014291
NC_031969.2	16700934	16715820	-0.020971	-0.036351	-0.026387	-0.006908
NC_031969.2	16710280	16716503	0.004048	0.011470	0.008184	0.000621
NC_031969.2	16711330	16718970	-0.001861	-0.004892	-0.003335	-0.002126
NC_031969.2	16712887	16719899	-0.000977	-0.002586	-0.001694	-0.001516
NC_031969.2	16715825	16726233	-0.009216	-0.006754	-0.005616	-0.003910
NC_031969.2	16716510	16753010	0.152201	0.023682	0.022116	0.033618
NC_031969.2	16718981	16772710	0.183467	0.019317	0.017833	0.040691
NC_031969.2	16719902	16823191	0.093029	0.007694	0.006754	0.020396
NC_031969.2	16726904	16831074	0.057489	0.009554	0.007454	0.026617
NC_031969.2	16753012	16863452	-0.122620	-0.048018	-0.028555	-0.061214
NC_031969.2	16772743	16897615	-0.118023	-0.058651	-0.030723	-0.058668
NC_031969.2	16823230	16940377	-0.081733	-0.036016	-0.020582	-0.039068
NC_031969.2	16831078	16943379	-0.115577	-0.041063	-0.025771	-0.046863
NC_031969.2	16863462	16944025	0.005941	0.002052	0.001399	0.002290
NC_031969.2	16897616	16950362	0.047740	0.016707	0.013145	0.019143
NC_031969.2	16940407	16950930	0.113668	0.111282	0.075531	0.055630
NC_031969.2	16943433	16951484	0.197293	0.189139	0.133390	0.093321
NC_031969.2	16944036	16957245	0.202831	0.147889	0.108034	0.097521
NC_031969.2	16950381	16973256	0.196882	0.108818	0.067678	0.097324
NC_031969.2	16950936	16993577	0.026448	0.007616	0.005333	0.013024
NC_031969.2	16952772	17015348	-0.132979	-0.019731	-0.015330	-0.043721
NC_031969.2	16957276	17033187	-0.194819	-0.023818	-0.019032	-0.056070
NC_031969.2	16973266	17049471	-0.124343	-0.016390	-0.014344	-0.030108
NC_031969.2	16994685	17073536	0.032576	0.006161	0.005443	0.013930
NC_031969.2	17015627	17091004	0.090487	0.047415	0.038079	0.030943
NC_031969.2	17033208	17103230	0.029843	0.035492	0.021754	0.012515
NC_031969.2	17049487	17116154	-0.045313	-0.040776	-0.025496	-0.009579
NC_031969.2	17073620	17129950	-0.085220	-0.084206	-0.052033	-0.027534
NC_031969.2	17091019	17138023	-0.140111	-0.143147	-0.082164	-0.049826
NC_031969.2	17103241	17142870	-0.019675	-0.021976	-0.012901	-0.003258
NC_031969.2	17116182	17143544	0.040535	0.064818	0.035085	0.026504
NC_031969.2	17133031	17146694	0.103343	0.176102	0.101360	0.046870
NC_031969.2	17138035	17147386	0.147665	0.319618	0.221555	0.058774
NC_031969.2	17142878	17152911	0.036039	0.027133	0.022084	0.021069
NC_031969.2	17143549	17181967	0.242538	0.093398	0.068645	0.096406
NC_031969.2	17146786	17214662	0.064014	0.018066	0.012823	0.035944
NC_031969.2	17147392	17231633	0.017396	0.004560	0.003189	0.011927
NC_031969.2	17152922	17247680	-0.022700	-0.007499	-0.004824	-0.018225
NC_031969.2	17182023	17266024	-0.193733	-0.078581	-0.046450	-0.147838
NC_031969.2	17214666	17275177	-0.129807	-0.055450	-0.033135	-0.069905
NC_031969.2	17231686	17276817	-0.141683	-0.066600	-0.039429	-0.060869
NC_031969.2	17248092	17279358	-0.153107	-0.070947	-0.045671	-0.056166
NC_031969.2	17266946	17288052	-0.074442	-0.024653	-0.019636	-0.021005
NC_031969.2	17275178	17314428	-0.023786	-0.008981	-0.006564	-0.020082
NC_031969.2	17276819	17326106	0.022082	0.008631	0.006135	-0.002432
NC_031969.2	17279644	17341540	-0.003350	-0.001187	-0.000764	-0.013383
NC_031969.2	17290535	17351686	-0.040535	-0.018856	-0.011453	-0.028217
NC_031969.2	17314431	17379841	-0.200026	-0.094362	-0.055137	-0.089566
NC_031969.2	17326644	17395480	-0.083117	-0.033489	-0.019998	-0.040163
NC_031969.2	17341566	17417448	-0.072386	-0.029110	-0.018497	-0.042381
NC_031969.2	17353757	17434092	-0.154142	-0.057901	-0.034804	-0.072662
NC_031969.2	17380032	17474138	-0.010736	-0.003973	-0.002473	-0.017116
NC_031969.2	17395481	17492603	-0.165639	-0.053274	-0.034570	-0.080113
NC_031969.2	17417535	17502783	-0.131457	-0.042580	-0.028213	-0.059654
NC_031969.2	17434320	17508014	-0.021145	-0.008060	-0.005402	-0.019954
NC_031969.2	17475082	17519069	0.043589	0.016959	0.011862	0.023302
NC_031969.2	17492713	17529289	0.060522	0.032304	0.021020	0.045265
NC_031969.2	17502790	17554958	0.228921	0.110592	0.074370	0.140380
NC_031969.2	17508141	17591066	0.230212	0.057475	0.041540	0.126250
NC_031969.2	17520169	17618402	0.141453	0.031003	0.022823	0.075209
NC_031969.2	17529892	17634284	0.089739	0.018799	0.013837	0.042683
NC_031969.2	17568067	17654868	-0.094640	-0.022041	-0.015951	-0.047199
NC_031969.2	17591082	17677551	0.022409	0.007908	0.005748	0.011544
NC_031969.2	17619028	17701028	0.076168	0.028853	0.019786	0.039424
NC_031969.2	17634461	17717942	0.014525	0.005157	0.003511	0.006813
NC_031969.2	17654942	17742468	0.004460	0.001377	0.000896	0.005572
NC_031969.2	17677742	17752159	-0.211382	-0.075710	-0.044244	-0.093841
NC_031969.2	17701046	17765346	-0.341891	-0.140946	-0.077207	-0.143924
NC_031969.2	17718010	17787640	-0.049060	-0.013787	-0.008768	-0.019543
NC_031969.2	17742662	17816556	-0.083741	-0.021249	-0.014785	-0.039169
NC_031969.2	17754713	17858557	-0.015409	-0.003515	-0.002500	-0.007421
NC_031969.2	17770801	17883059	-0.078747	-0.021075	-0.015138	-0.045310
NC_031969.2	17788422	17892342	-0.012678	-0.004525	-0.003155	-0.007019
NC_031969.2	17817749	17927324	-0.046033	-0.018809	-0.012831	-0.025766
NC_031969.2	17861211	17942706	-0.048493	-0.025130	-0.017179	-0.026466
NC_031969.2	17884206	17962469	0.130076	0.050756	0.038340	0.061504
NC_031969.2	17892520	17977535	-0.081771	-0.026326	-0.018273	-0.035875
NC_031969.2	17928315	17999442	-0.136800	-0.049643	-0.031484	-0.072115
NC_031969.2	17943456	18026635	-0.167473	-0.049383	-0.029953	-0.085998
NC_031969.2	17962568	18067220	-0.207391	-0.060367	-0.035020	-0.096416
NC_031969.2	17977635	18097637	-0.275278	-0.075056	-0.046972	-0.125204
NC_031969.2	17999445	18120109	0.017859	0.004462	0.002676	0.006182
NC_031969.2	18026666	18124324	-0.032044	-0.011276	-0.006804	-0.013404
NC_031969.2	18067223	18259179	0.019794	0.010696	0.006204	0.009393
NC_031969.2	18102388	18280932	0.102262	0.107825	0.054294	0.052896
NC_031969.2	18120192	18338209	0.112075	0.086811	0.065000	0.054340
NC_031969.2	18124371	18373066	0.128317	0.054007	0.042949	0.067438
NC_031969.2	18263242	18427210	0.105955	0.022894	0.018999	0.050822
NC_031969.2	18280940	18434308	0.195366	0.030623	0.025221	0.081442
NC_031969.2	18338857	18487230	0.109461	0.015508	0.012277	0.044099
NC_031969.2	18373103	18518699	0.053251	0.006826	0.005004	0.014302
NC_031969.2	18427227	18546637	0.023237	0.003763	0.002641	0.005546
NC_031969.2	18434396	18564982	-0.013095	-0.002880	-0.001967	-0.007043
NC_031969.2	18488459	18575925	0.030350	0.008160	0.005568	0.010192
NC_031969.2	18519381	18576795	0.470316	0.166318	0.133139	0.259221
NC_031969.2	18548938	18577235	0.544836	0.267283	0.209204	0.360147
NC_031969.2	18565029	18578388	0.503761	0.265017	0.200524	0.375594
NC_031969.2	18576375	18604876	0.541369	0.318004	0.241254	0.501575
NC_031969.2	18576800	18609755	0.345734	0.223861	0.153096	0.322498
NC_031969.2	18577237	18612791	0.224403	0.154661	0.096437	0.209112
NC_031969.2	18578676	18636544	0.244201	0.132087	0.087904	0.218412
NC_031969.2	18604883	18666395	0.047394	0.017895	0.012376	0.027415
NC_031969.2	18609969	18678864	0.003918	0.001108	0.000747	-0.002016
NC_031969.2	18612796	18691210	0.108620	0.029319	0.018612	0.052494
NC_031969.2	18636550	18700763	0.052410	0.018003	0.010374	0.022802
NC_031969.2	18666446	18721855	0.251907	0.106734	0.058304	0.136017
NC_031969.2	18678965	18751422	0.258401	0.107065	0.061009	0.142265
NC_031969.2	18692705	18791720	-0.031496	-0.008030	-0.005558	-0.022407
NC_031969.2	18700811	18803945	0.224393	0.054611	0.041145	0.109735
NC_031969.2	18722619	18831767	0.173465	0.037616	0.028387	0.073014
NC_031969.2	18751811	18844651	-0.098466	-0.030011	-0.020132	-0.060827
NC_031969.2	18793135	18851878	-0.065122	-0.032155	-0.019204	-0.038780
NC_031969.2	18804502	18863121	-0.144684	-0.088864	-0.045875	-0.079929
NC_031969.2	18832407	18888621	-0.209659	-0.145383	-0.067202	-0.129063
NC_031969.2	18844768	18916439	-0.268315	-0.167821	-0.082029	-0.151346
NC_031969.2	18851918	18931756	-0.424041	-0.283072	-0.107952	-0.225203
NC_031969.2	18863210	18943047	-0.434136	-0.244591	-0.096923	-0.217867
NC_031969.2	18888647	18959672	-0.323249	-0.154380	-0.070432	-0.145184
NC_031969.2	18916495	18972598	-0.184222	-0.079782	-0.040411	-0.079449
NC_031969.2	18931956	19027526	0.056167	0.010854	0.008014	0.019701
NC_031969.2	18943148	19040871	-0.087403	-0.015868	-0.011531	-0.027424
NC_031969.2	18959944	19050213	0.104415	0.022049	0.015886	0.036923
NC_031969.2	18972599	19059275	0.168670	0.033581	0.024442	0.054341
NC_031969.2	19027527	19078980	0.037066	0.012891	0.008110	0.015104
NC_031969.2	19041018	19091910	-0.126982	-0.049477	-0.031971	-0.058966
NC_031969.2	19050214	19102141	-0.286451	-0.115896	-0.071622	-0.164019
NC_031969.2	19059541	19142445	-0.242820	-0.064607	-0.044673	-0.128802
NC_031969.2	19079500	19172589	-0.186506	-0.047485	-0.034045	-0.081856
NC_031969.2	19092058	19185950	-0.129611	-0.028911	-0.020735	-0.053320
NC_031969.2	19102184	19196964	-0.198990	-0.037376	-0.026381	-0.063983
