chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031970.2	15444207	15527555	0.170262	0.066032	0.045517	0.102330
NC_031970.2	15451354	15573546	0.139055	0.055245	0.037728	0.075020
NC_031970.2	15459228	15593336	0.073736	0.029590	0.018679	0.048558
NC_031970.2	15476914	15617712	0.209919	0.078752	0.047318	0.142344
NC_031970.2	15531046	15628938	0.148929	0.067988	0.039458	0.095254
NC_031970.2	15573560	15684492	0.120325	0.041007	0.024825	0.081003
NC_031970.2	15593367	15744408	0.292662	0.077841	0.051646	0.184490
NC_031970.2	15618198	15770021	0.037675	0.007531	0.005345	0.014791
NC_031970.2	15631054	15775494	-0.011666	-0.002632	-0.001856	-0.005888
NC_031970.2	15692384	15778244	-0.004761	-0.001848	-0.001340	-0.003350
NC_031970.2	15744426	15778470	-0.162966	-0.105114	-0.073889	-0.062339
NC_031970.2	15771269	15791946	-0.127810	-0.294332	-0.175806	-0.063831
NC_031970.2	15775518	15795585	-0.073721	-0.154345	-0.092007	-0.039886
NC_031970.2	15778247	15821650	-0.026936	-0.014617	-0.011215	-0.017152
NC_031970.2	15778591	15845474	0.059804	0.027009	0.019310	0.023874
NC_031970.2	15791976	15864382	0.193808	0.073930	0.051834	0.105482
NC_031970.2	15795592	15896919	0.001246	0.000513	0.000323	-0.004614
NC_031970.2	15822548	15923415	-0.029685	-0.015041	-0.008405	-0.032667
NC_031970.2	15845484	15967999	0.028685	0.010700	0.006713	0.020467
NC_031970.2	15864449	16011014	-0.211419	-0.052772	-0.031953	-0.170598
NC_031970.2	15896969	16029355	-0.225875	-0.050780	-0.032454	-0.179402
NC_031970.2	15923416	16033267	-0.163118	-0.046325	-0.027818	-0.123887
NC_031970.2	15968805	16039768	-0.227838	-0.077472	-0.043739	-0.154244
NC_031970.2	16011038	16041255	-0.171893	-0.088686	-0.048518	-0.088635
NC_031970.2	16029632	16041559	-0.057904	-0.041165	-0.022380	-0.022925
NC_031970.2	16034029	16042453	-0.037521	-0.026128	-0.017533	-0.013996
NC_031970.2	16039836	16042787	-0.025650	-0.037746	-0.029109	-0.008314
NC_031970.2	16041283	16051657	-0.022017	-0.025239	-0.021110	-0.007558
NC_031970.2	16041573	16069589	-0.023977	-0.010957	-0.009290	-0.007176
NC_031970.2	16042454	16088648	-0.088818	-0.025019	-0.019435	-0.020226
NC_031970.2	16042789	16147073	-0.288751	-0.050086	-0.035359	-0.065257
NC_031970.2	16051696	16216185	-0.287953	-0.048034	-0.031585	-0.093169
NC_031970.2	16073438	16267300	-0.092809	-0.021622	-0.013669	-0.042334
NC_031970.2	16089893	16291352	0.011301	0.002823	0.001866	0.007512
NC_031970.2	16147196	16302069	0.088027	0.030163	0.019842	0.058509
NC_031970.2	16234987	16322644	0.157551	0.072704	0.044699	0.109030
NC_031970.2	16268058	16391431	0.156758	0.057471	0.037112	0.117780
NC_031970.2	16291356	16422221	0.084027	0.036251	0.020777	0.063222
NC_031970.2	16302104	16464982	0.159921	0.054307	0.032054	0.123827
NC_031970.2	16322809	16513413	-0.013767	-0.004143	-0.002384	-0.014960
NC_031970.2	16391567	16534770	0.026734	0.010678	0.005379	0.017924
NC_031970.2	16422233	16611197	0.086367	0.022764	0.013056	0.059699
NC_031970.2	16469748	16635228	0.020550	0.006591	0.003724	0.013051
NC_031970.2	16514343	16663191	0.120735	0.036739	0.021896	0.070941
NC_031970.2	16534833	16692170	0.113334	0.029798	0.019240	0.068510
NC_031970.2	16617225	16710925	0.169705	0.057647	0.035750	0.106721
NC_031970.2	16635432	16730600	0.093859	0.027296	0.016521	0.058926
NC_031970.2	16663414	16768690	0.160742	0.038481	0.024467	0.097945
NC_031970.2	16692277	16796924	0.260996	0.082076	0.049403	0.152176
NC_031970.2	16713952	16806126	0.064063	0.021072	0.012536	0.037531
NC_031970.2	16733707	16835733	0.178258	0.044708	0.029760	0.103370
NC_031970.2	16768691	16860162	0.327483	0.106033	0.070920	0.205034
NC_031970.2	16797233	16873177	0.093120	0.030215	0.019675	0.058379
NC_031970.2	16806168	16888846	-0.387657	-0.174997	-0.099396	-0.308985
NC_031970.2	16839022	16900521	-0.375943	-0.234283	-0.115388	-0.318002
NC_031970.2	16860460	16914786	-0.495333	-0.317540	-0.154048	-0.452327
NC_031970.2	16873427	16946132	-0.423844	-0.261335	-0.129557	-0.396943
NC_031970.2	16888953	16976111	0.091538	0.045395	0.025072	0.082926
NC_031970.2	16900673	17013115	0.078011	0.028870	0.017528	0.058922
NC_031970.2	16917105	17072704	0.130625	0.032187	0.021720	0.084443
NC_031970.2	16946164	17120196	0.078782	0.016682	0.010979	0.053150
NC_031970.2	16977002	17152101	-0.251176	-0.042119	-0.028966	-0.120118
NC_031970.2	17016374	17182296	-0.246526	-0.059491	-0.038198	-0.145992
NC_031970.2	17073384	17197766	-0.106631	-0.036766	-0.021061	-0.069665
NC_031970.2	17129749	17225768	-0.007079	-0.002233	-0.001473	-0.005441
NC_031970.2	17159813	17256640	-0.005780	-0.001854	-0.001208	-0.003729
NC_031970.2	17182919	17266958	0.231341	0.075320	0.051951	0.169483
NC_031970.2	17197892	17277922	0.288582	0.103332	0.075500	0.173833
NC_031970.2	17226232	17307688	0.024847	0.012658	0.007543	0.017645
NC_031970.2	17256716	17320500	-0.210293	-0.144692	-0.080742	-0.130432
NC_031970.2	17266965	17366018	-0.092118	-0.046927	-0.027256	-0.058219
NC_031970.2	17282497	17378538	0.007006	0.003391	0.001913	0.005468
NC_031970.2	17308467	17406897	0.172758	0.068612	0.044569	0.123607
NC_031970.2	17321403	17433995	0.439305	0.118836	0.081991	0.254617
NC_031970.2	17366751	17446278	0.099703	0.033013	0.021354	0.061117
NC_031970.2	17378547	17471567	0.010107	0.002924	0.001952	0.005785
NC_031970.2	17407123	17488125	-0.171605	-0.065849	-0.039458	-0.118027
NC_031970.2	17436650	17514504	-0.102979	-0.042459	-0.024299	-0.075310
NC_031970.2	17446615	17525924	-0.188997	-0.082781	-0.043186	-0.112245
NC_031970.2	17471761	17556014	-0.292108	-0.143264	-0.071002	-0.181103
NC_031970.2	17488151	17586654	-0.178054	-0.086950	-0.044123	-0.108108
NC_031970.2	17514583	17603392	-0.240790	-0.120553	-0.063499	-0.139509
NC_031970.2	17526783	17629618	-0.126769	-0.052996	-0.030994	-0.084104
NC_031970.2	17556125	17658344	0.030404	0.011148	0.007136	0.018329
NC_031970.2	17587104	17690862	0.105161	0.026224	0.017625	0.048380
NC_031970.2	17604606	17733751	0.159825	0.040356	0.027497	0.070590
NC_031970.2	17629655	17762938	0.393357	0.081629	0.059831	0.145269
NC_031970.2	17658515	17769429	0.215939	0.063992	0.039011	0.084815
NC_031970.2	17693593	17812893	0.154406	0.052007	0.028070	0.061163
NC_031970.2	17736031	17826523	0.221346	0.076873	0.039266	0.082991
NC_031970.2	17762958	17842632	-0.029646	-0.014465	-0.006399	-0.006193
NC_031970.2	17769432	17858948	-0.062517	-0.024630	-0.011514	-0.009621
NC_031970.2	17812894	17889303	0.070685	0.038972	0.019212	0.060121
NC_031970.2	17826537	17905599	-0.003124	-0.001985	-0.000919	0.008490
NC_031970.2	17843252	17922908	0.005850	0.003208	0.001619	0.011537
NC_031970.2	17860352	17940739	-0.013245	-0.006853	-0.003771	-0.007549
NC_031970.2	17889411	17975239	-0.221494	-0.113848	-0.053313	-0.117930
NC_031970.2	17906803	17997631	-0.428943	-0.223399	-0.100801	-0.237155
NC_031970.2	17923061	18054936	-0.488706	-0.222300	-0.096245	-0.303807
NC_031970.2	17945843	18115612	-0.547096	-0.168311	-0.080178	-0.338742
NC_031970.2	17976694	18123078	-0.353290	-0.118144	-0.061721	-0.229445
NC_031970.2	17998451	18134460	-0.040208	-0.011001	-0.006255	-0.023206
NC_031970.2	18054961	18146821	0.052968	0.022655	0.013962	0.023421
NC_031970.2	18115740	18167679	0.136104	0.212746	0.114118	0.070378
NC_031970.2	18123099	18169454	0.150064	0.187655	0.133253	0.076783
NC_031970.2	18134469	18172644	0.180887	0.254315	0.186157	0.089998
NC_031970.2	18146860	18178630	0.164920	0.238315	0.161442	0.081096
NC_031970.2	18167740	18203263	0.132594	0.198457	0.130782	0.067028
NC_031970.2	18169455	18208133	0.066270	0.139007	0.089090	0.032618
NC_031970.2	18172660	18218243	-0.036516	-0.112701	-0.057787	-0.025357
NC_031970.2	18178633	18249991	-0.032205	-0.071171	-0.041789	-0.027324
NC_031970.2	18203280	18254521	-0.062127	-0.148263	-0.094390	-0.042637
NC_031970.2	18208142	18259169	-0.055688	-0.150773	-0.093442	-0.036538
NC_031970.2	18218257	18332051	-0.017992	-0.009497	-0.006980	-0.013280
NC_031970.2	18250106	18418772	0.047388	0.009317	0.007223	0.015229
NC_031970.2	18254543	18462018	-0.151870	-0.022566	-0.017206	-0.060253
NC_031970.2	18260578	18462413	-0.186830	-0.021311	-0.016168	-0.061222
NC_031970.2	18333518	18482105	-0.202088	-0.033395	-0.024956	-0.071973
NC_031970.2	18420575	18571723	-0.255882	-0.060805	-0.039341	-0.112440
NC_031970.2	18462019	18615946	-0.024425	-0.005480	-0.003277	-0.002107
NC_031970.2	18462427	18657948	0.113952	0.024681	0.014798	0.052310
NC_031970.2	18483063	18702790	0.078223	0.013591	0.008561	0.031219
NC_031970.2	18574814	18745812	0.092358	0.018793	0.012637	0.023580
NC_031970.2	18615954	18757251	0.464304	0.124594	0.081415	0.212523
NC_031970.2	18661524	18796622	0.404975	0.078141	0.054401	0.174192
NC_031970.2	18703572	18821054	0.384482	0.090319	0.061944	0.188351
NC_031970.2	18747795	18833683	0.337346	0.104006	0.067223	0.174694
NC_031970.2	18757276	18848055	-0.222943	-0.060866	-0.041121	-0.084922
NC_031970.2	18797110	18859807	0.040837	0.024444	0.014788	0.024589
NC_031970.2	18821062	18873320	0.199387	0.109838	0.061770	0.109203
NC_031970.2	18833710	18887911	0.187386	0.097041	0.054910	0.109781
NC_031970.2	18848064	18934308	0.268462	0.111309	0.067564	0.197233
NC_031970.2	18859841	18949969	0.072041	0.026897	0.016391	0.047614
NC_031970.2	18873327	18962097	-0.095415	-0.036065	-0.021519	-0.061787
NC_031970.2	18890608	18999839	-0.113871	-0.028661	-0.018862	-0.068122
NC_031970.2	18934321	19014128	-0.288505	-0.069779	-0.044760	-0.127340
NC_031970.2	18952144	19028065	-0.087821	-0.025431	-0.015136	-0.043471
NC_031970.2	18964842	19093842	-0.114007	-0.020597	-0.014759	-0.045150
NC_031970.2	19000734	19157339	-0.191946	-0.026764	-0.019546	-0.072026
NC_031970.2	19014413	19184805	-0.225655	-0.038930	-0.027821	-0.107579
NC_031970.2	19039189	19190790	-0.491298	-0.112945	-0.074164	-0.271053
NC_031970.2	19095200	19196843	-0.390314	-0.134907	-0.077018	-0.259976
NC_031970.2	19157345	19214027	-0.368578	-0.318455	-0.117692	-0.264471
NC_031970.2	19185679	19222902	-0.235709	-0.216007	-0.079856	-0.174844
NC_031970.2	19190822	19247454	-0.045316	-0.026239	-0.012049	-0.031243
NC_031970.2	19196912	19269454	-0.105019	-0.050586	-0.024482	-0.065231
NC_031970.2	19214033	19313901	-0.014951	-0.005338	-0.002914	-0.008291
NC_031970.2	19222907	19360938	-0.040405	-0.011438	-0.006469	-0.021664
NC_031970.2	19247464	19373444	0.149183	0.041302	0.024443	0.074342
NC_031970.2	19269619	19429077	-0.194439	-0.054553	-0.031351	-0.108464
NC_031970.2	19313941	19479867	-0.226016	-0.057042	-0.033583	-0.138605
NC_031970.2	19360951	19506322	-0.031965	-0.009271	-0.005637	-0.020582
NC_031970.2	19374001	19549324	-0.180284	-0.043112	-0.028478	-0.134411
NC_031970.2	19434875	19598533	0.264612	0.043090	0.033131	0.157016
NC_031970.2	19486159	19646419	0.241628	0.040063	0.032109	0.124534
NC_031970.2	19507608	19690147	-0.134585	-0.010832	-0.008676	-0.035568
NC_031970.2	19549804	19774465	-0.075783	-0.009379	-0.007065	-0.016202
NC_031970.2	19598539	19794285	0.092926	0.014277	0.009939	0.029293
NC_031970.2	19646420	19871172	0.209049	0.024325	0.017768	0.057273
NC_031970.2	19690331	19948027	0.199168	0.021084	0.015538	0.055320
NC_031970.2	19774578	19974289	0.352645	0.053706	0.037442	0.160826
NC_031970.2	19799073	20015773	0.344176	0.056220	0.041284	0.173727
NC_031970.2	19871186	20081211	0.367021	0.066663	0.047970	0.200394
NC_031970.2	19949468	20125708	0.307214	0.071879	0.050933	0.164856
NC_031970.2	19977204	20159600	0.275283	0.046599	0.035038	0.147742
NC_031970.2	20017077	20213089	0.068167	0.010847	0.007747	0.037491
NC_031970.2	20081219	20252682	-0.032737	-0.005974	-0.004096	-0.018357
NC_031970.2	20126861	20257501	-0.020025	-0.004553	-0.003117	-0.011458
NC_031970.2	20159705	20257914	-0.072289	-0.022183	-0.015214	-0.027644
NC_031970.2	20213117	20259231	-0.092513	-0.070052	-0.048237	-0.032748
NC_031970.2	20252694	20282312	-0.057440	-0.249076	-0.127058	-0.019172
NC_031970.2	20257505	20282902	-0.064131	-0.276657	-0.143401	-0.023057
NC_031970.2	20257933	20283460	-0.066718	-0.306106	-0.148215	-0.029983
NC_031970.2	20259244	20325368	-0.025397	-0.084487	-0.051698	-0.010643
NC_031970.2	20282322	20332161	-0.010040	-0.029199	-0.020782	-0.004445
NC_031970.2	20283071	20335044	-0.011155	-0.032945	-0.022441	-0.003078
NC_031970.2	20283471	20360359	-0.029295	-0.087381	-0.058612	-0.012053
NC_031970.2	20325456	20360888	-0.019569	-0.073565	-0.048672	-0.009972
NC_031970.2	20332162	20361976	-0.058870	-0.297059	-0.162684	-0.030012
NC_031970.2	20335270	20363464	-0.049796	-0.261386	-0.142476	-0.026103
NC_031970.2	20360448	20380436	-0.082788	-0.115948	-0.087062	-0.043811
NC_031970.2	20360890	20396212	-0.099306	-0.095892	-0.074247	-0.049892
NC_031970.2	20362210	20400394	-0.022234	-0.017298	-0.013974	-0.007059
NC_031970.2	20364012	20402062	0.064179	0.051283	0.043207	0.029261
NC_031970.2	20380447	20403749	0.129321	0.251274	0.186926	0.051400
NC_031970.2	20396214	20409200	0.119171	0.339391	0.247887	0.048500
NC_031970.2	20400395	20413091	0.142288	0.442067	0.321050	0.062854
NC_031970.2	20402150	20416226	0.136129	0.409719	0.295396	0.065232
NC_031970.2	20403781	20487385	0.184012	0.250968	0.204840	0.096642
NC_031970.2	20409206	20511155	0.200293	0.170081	0.122597	0.110848
NC_031970.2	20413137	20570498	0.124587	0.022350	0.017128	0.082902
NC_031970.2	20416323	20609069	0.229753	0.025909	0.020268	0.126551
NC_031970.2	20488028	20625713	-0.076123	-0.009397	-0.006764	-0.026583
NC_031970.2	20511173	20637420	-0.157385	-0.028372	-0.019223	-0.065825
NC_031970.2	20572005	20644692	0.191179	0.083903	0.049742	0.106423
NC_031970.2	20609280	20654700	0.091426	0.045518	0.025142	0.057081
NC_031970.2	20625892	20667517	0.114050	0.058041	0.032896	0.080832
NC_031970.2	20637435	20678483	0.195011	0.095478	0.053735	0.114519
NC_031970.2	20648586	20682239	-0.037840	-0.017522	-0.009143	-0.016792
NC_031970.2	20654726	20688127	0.105335	0.080416	0.031049	0.039522
NC_031970.2	20668401	20692703	0.270733	0.276063	0.081586	0.075584
NC_031970.2	20678673	20702110	0.296755	0.241245	0.089601	0.093280
NC_031970.2	20682341	20704704	0.293935	0.208006	0.090263	0.098813
NC_031970.2	20688342	20713123	0.143935	0.120915	0.061137	0.045894
NC_031970.2	20692718	20802415	0.133929	0.122411	0.072264	0.047169
NC_031970.2	20702116	20808753	0.167789	0.169328	0.112717	0.075233
NC_031970.2	20704706	20809486	0.146227	0.182284	0.119311	0.067040
NC_031970.2	20713143	20811725	0.289360	0.297020	0.206881	0.136586
NC_031970.2	20806091	20816456	0.207767	0.237746	0.155788	0.101586
NC_031970.2	20808762	20818157	0.156379	0.224330	0.156353	0.068203
NC_031970.2	20809489	20819995	0.130604	0.209600	0.149496	0.056816
NC_031970.2	20811739	20822734	-0.051280	-0.141759	-0.092084	-0.020196
NC_031970.2	20816603	20840405	-0.030658	-0.050930	-0.031513	-0.009981
NC_031970.2	20818187	20841425	-0.023063	-0.041313	-0.022930	-0.008568
NC_031970.2	20820001	20846780	-0.109084	-0.185911	-0.067386	-0.044638
NC_031970.2	20822754	20848472	-0.118902	-0.201810	-0.067548	-0.042325
NC_031970.2	20840407	20854520	-0.128782	-0.257568	-0.085857	-0.041519
NC_031970.2	20841426	20857507	-0.168899	-0.194402	-0.092520	-0.045507
NC_031970.2	20847483	20883203	-0.073272	-0.055688	-0.039310	-0.016175
NC_031970.2	20848473	20905529	0.077081	0.043243	0.034059	0.016712
NC_031970.2	20854549	20907306	0.101279	0.064042	0.049082	0.025729
NC_031970.2	20857509	20922517	0.215881	0.123019	0.083807	0.065781
NC_031970.2	20883208	20928128	0.229162	0.120628	0.072266	0.074910
NC_031970.2	20905547	20931290	0.144006	0.090046	0.043671	0.072078
NC_031970.2	20912757	20933894	-0.001553	-0.001132	-0.000521	-0.003777
NC_031970.2	20923882	20946829	-0.174676	-0.122280	-0.054608	-0.110602
NC_031970.2	20928163	20957296	-0.251310	-0.190051	-0.083807	-0.171764
NC_031970.2	20931599	20965056	-0.379426	-0.229910	-0.113201	-0.209070
NC_031970.2	20933988	20968540	-0.237024	-0.120190	-0.065225	-0.097936
NC_031970.2	20946835	20976180	-0.078741	-0.039519	-0.023816	-0.014039
NC_031970.2	20958031	20998788	-0.014708	-0.008843	-0.005300	0.009250
NC_031970.2	20965341	20999419	0.004543	0.004679	0.002776	0.004406
NC_031970.2	20968706	21020669	-0.199231	-0.179069	-0.107854	-0.073092
NC_031970.2	20976796	21026290	-0.077221	-0.046413	-0.026899	-0.081845
NC_031970.2	20998793	21029297	0.016498	0.006599	0.003669	-0.043849
NC_031970.2	20999477	21035501	0.445070	0.171394	0.106071	0.339873
NC_031970.2	21020683	21037502	0.379452	0.161870	0.097073	0.282758
NC_031970.2	21026379	21051834	0.395370	0.195741	0.106693	0.347708
NC_031970.2	21029371	21053464	0.478023	0.261125	0.143300	0.418930
NC_031970.2	21035504	21065828	0.376095	0.241696	0.080598	0.373636
NC_031970.2	21037536	21099072	0.656013	0.481888	0.162941	0.656534
NC_031970.2	21051922	21162324	0.740235	0.576803	0.203974	0.696572
NC_031970.2	21053835	21163504	0.793999	0.697668	0.261007	0.771389
NC_031970.2	21065834	21187300	0.819594	0.694533	0.400572	0.741845
NC_031970.2	21099167	21217346	0.740792	0.580929	0.333628	0.595639
NC_031970.2	21162617	21218230	0.790652	0.634485	0.364179	0.681585
NC_031970.2	21163512	21222702	0.813154	0.652416	0.399008	0.672897
NC_031970.2	21187325	21223509	0.779040	0.630854	0.390981	0.649162
NC_031970.2	21217553	21224819	0.755386	0.729744	0.424064	0.635749
NC_031970.2	21218328	21225799	0.580937	0.559771	0.335917	0.435901
NC_031970.2	21222710	21226773	0.282360	0.279914	0.115971	0.193430
NC_031970.2	21223615	21227779	0.299477	0.319621	0.112919	0.217172
NC_031970.2	21224822	21228567	0.431384	0.389738	0.166658	0.342850
NC_031970.2	21225840	21229244	0.505444	0.498478	0.207704	0.396946
NC_031970.2	21226794	21229578	0.449462	0.490262	0.199045	0.383641
NC_031970.2	21227787	21231915	0.467858	0.522889	0.237226	0.381829
NC_031970.2	21228570	21232563	0.343187	0.475329	0.163853	0.242972
NC_031970.2	21229252	21233221	0.289486	0.403624	0.140128	0.197216
NC_031970.2	21229727	21236625	0.270227	0.388696	0.128481	0.143853
NC_031970.2	21232017	21237942	0.180380	0.231363	0.081097	0.083239
NC_031970.2	21232578	21238901	0.168695	0.189984	0.072411	0.097783
NC_031970.2	21233237	21239742	0.142494	0.163014	0.056828	0.105946
NC_031970.2	21236716	21247620	0.112483	0.132311	0.046272	0.111767
NC_031970.2	21237944	21250094	0.003045	0.003952	0.001102	0.034278
NC_031970.2	21239230	21251818	-0.071613	-0.108562	-0.026631	-0.012458
NC_031970.2	21239746	21257583	-0.121286	-0.156357	-0.044008	-0.046646
NC_031970.2	21247772	21260401	0.134522	0.120820	0.050070	0.069449
NC_031970.2	21250098	21271264	0.269480	0.142524	0.089570	0.097404
NC_031970.2	21251858	21287050	0.198323	0.092268	0.062452	0.071282
NC_031970.2	21258499	21296616	0.248690	0.123335	0.081841	0.105167
NC_031970.2	21260414	21300330	0.131881	0.065473	0.041801	0.039934
NC_031970.2	21271294	21309336	0.185607	0.117487	0.063094	0.070713
NC_031970.2	21287052	21322129	0.365471	0.218158	0.102814	0.165957
NC_031970.2	21296630	21325263	0.178694	0.102865	0.045321	0.070414
NC_031970.2	21300346	21332536	0.062166	0.023967	0.012519	0.017920
NC_031970.2	21309339	21345142	-0.057063	-0.027637	-0.013712	-0.032859
NC_031970.2	21322132	21356090	-0.104135	-0.042317	-0.023844	-0.050277
NC_031970.2	21325265	21368787	-0.053766	-0.023230	-0.012166	-0.031095
NC_031970.2	21332560	21373899	0.046593	0.024298	0.012249	0.028034
NC_031970.2	21345255	21375969	0.107585	0.055171	0.027833	0.098449
NC_031970.2	21356092	21376225	0.224117	0.135710	0.064080	0.271056
NC_031970.2	21368899	21385143	0.364267	0.253597	0.123868	0.321517
NC_031970.2	21373934	21390842	0.455073	0.326555	0.147030	0.368031
NC_031970.2	21375973	21392858	0.281203	0.207658	0.102487	0.255800
NC_031970.2	21376235	21393306	0.069981	0.050798	0.026053	0.061713
NC_031970.2	21385228	21393797	-0.223459	-0.123442	-0.061222	-0.067357
NC_031970.2	21390957	21394829	-0.166100	-0.101634	-0.049386	-0.120142
NC_031970.2	21392884	21396781	-0.107212	-0.075039	-0.030687	-0.100425
NC_031970.2	21393311	21397339	-0.062367	-0.053861	-0.017834	-0.079108
NC_031970.2	21393833	21399788	0.315309	0.259266	0.114516	0.227977
NC_031970.2	21394908	21403133	0.353914	0.270391	0.131985	0.276587
NC_031970.2	21396809	21423416	0.443277	0.237147	0.136615	0.263602
NC_031970.2	21397368	21445872	0.344931	0.148034	0.093981	0.213592
NC_031970.2	21399793	21460242	0.095767	0.043169	0.024115	0.054018
NC_031970.2	21404397	21491409	-0.108266	-0.048581	-0.025062	-0.056932
NC_031970.2	21429629	21507356	-0.124648	-0.076553	-0.035167	-0.091737
NC_031970.2	21445954	21533332	-0.203607	-0.140190	-0.058663	-0.132857
NC_031970.2	21460626	21546083	-0.028284	-0.016571	-0.008240	-0.019831
NC_031970.2	21492161	21559121	-0.014875	-0.008038	-0.004287	-0.010350
NC_031970.2	21508247	21566251	0.041197	0.021050	0.011674	0.024857
NC_031970.2	21533470	21582571	0.088763	0.051846	0.030481	0.065519
NC_031970.2	21546326	21596219	-0.202741	-0.122191	-0.065071	-0.154687
NC_031970.2	21559813	21630286	-0.203471	-0.097455	-0.053424	-0.131972
NC_031970.2	21566257	21642785	-0.130746	-0.060773	-0.033616	-0.088458
NC_031970.2	21582676	21682699	-0.216085	-0.080612	-0.045383	-0.114809
NC_031970.2	21597094	21733519	0.046935	0.010160	0.006751	0.014392
NC_031970.2	21631836	21762204	0.058154	0.014264	0.009490	0.020298
NC_031970.2	21642787	21778409	-0.048216	-0.011742	-0.007459	-0.022872
NC_031970.2	21689191	21836977	0.166354	0.037843	0.023572	0.084379
NC_031970.2	21733635	21880536	0.031960	0.009040	0.005102	0.015648
NC_031970.2	21762508	21908010	-0.029342	-0.007604	-0.004204	-0.015710
NC_031970.2	21779977	21924264	-0.117665	-0.025218	-0.015334	-0.057738
NC_031970.2	21836985	21936412	-0.292867	-0.079367	-0.048014	-0.149587
NC_031970.2	21881376	21955897	0.021999	0.006207	0.004157	0.013546
NC_031970.2	21908265	21973035	0.142727	0.052946	0.035093	0.089217
NC_031970.2	21924634	21995840	0.217837	0.085050	0.051799	0.123655
NC_031970.2	21936413	22025628	0.260466	0.108370	0.060415	0.140829
NC_031970.2	21956514	22036444	0.171296	0.090931	0.045982	0.096427
NC_031970.2	21974238	22071408	-0.014102	-0.006405	-0.003533	-0.009051
NC_031970.2	21995908	22108910	-0.024031	-0.009369	-0.005337	-0.015590
NC_031970.2	22025632	22129767	-0.048399	-0.019680	-0.011846	-0.032230
NC_031970.2	22036702	22161920	-0.378041	-0.138692	-0.079702	-0.243194
NC_031970.2	22071521	22191854	-0.300727	-0.101675	-0.059869	-0.184391
NC_031970.2	22108915	22209761	-0.334745	-0.146687	-0.083060	-0.200340
NC_031970.2	22129768	22213717	-0.369044	-0.190994	-0.097655	-0.217297
NC_031970.2	22166796	22229224	-0.170690	-0.095071	-0.050854	-0.094604
NC_031970.2	22192099	22242444	-0.018767	-0.012485	-0.006279	-0.003397
NC_031970.2	22209816	22256350	-0.047950	-0.029152	-0.015242	-0.021977
NC_031970.2	22213855	22285663	-0.004575	-0.001756	-0.001092	0.000052
NC_031970.2	22229241	22301618	-0.006762	-0.002456	-0.001521	-0.001521
NC_031970.2	22242490	22311025	-0.295263	-0.111208	-0.061746	-0.165899
NC_031970.2	22256707	22325344	-0.215363	-0.088546	-0.050831	-0.131410
NC_031970.2	22287366	22353497	-0.082700	-0.027471	-0.016782	-0.046664
NC_031970.2	22302152	22396694	-0.071817	-0.015084	-0.010221	-0.033359
NC_031970.2	22311888	22424272	-0.039306	-0.006784	-0.005051	-0.014137
NC_031970.2	22325434	22430091	0.000117	0.000016	0.000012	0.000316
NC_031970.2	22361614	22475481	-0.180654	-0.029896	-0.022656	-0.065408
NC_031970.2	22396747	22519050	-0.096684	-0.021988	-0.016873	-0.043336
NC_031970.2	22424274	22540426	-0.056663	-0.012737	-0.009658	-0.029120
NC_031970.2	22430098	22549393	-0.114828	-0.028170	-0.020399	-0.055924
NC_031970.2	22475544	22556908	-0.223946	-0.078683	-0.050227	-0.111364
NC_031970.2	22520976	22569770	-0.330754	-0.206589	-0.097324	-0.170106
NC_031970.2	22541481	22620014	-0.270929	-0.134015	-0.068408	-0.147758
NC_031970.2	22549426	22642808	-0.204632	-0.086622	-0.047574	-0.124699
NC_031970.2	22557586	22653802	0.008420	0.003094	0.001909	0.004722
NC_031970.2	22572536	22668010	-0.004732	-0.001417	-0.000941	-0.002501
NC_031970.2	22621475	22678725	0.087653	0.045441	0.027084	0.049154
NC_031970.2	22643949	22692169	0.136922	0.082436	0.045975	0.076277
NC_031970.2	22653866	22710316	-0.009662	-0.005710	-0.002939	-0.005088
NC_031970.2	22668042	22719563	-0.011264	-0.008286	-0.003917	-0.005878
NC_031970.2	22678763	22746690	-0.184595	-0.095957	-0.049925	-0.094497
NC_031970.2	22693853	22778564	-0.129725	-0.052791	-0.030815	-0.069065
NC_031970.2	22710672	22815569	-0.146288	-0.049299	-0.030111	-0.084354
NC_031970.2	22719635	22828085	0.027951	0.007643	0.004957	0.013212
NC_031970.2	22753714	22850901	0.270275	0.076965	0.050702	0.157021
NC_031970.2	22779323	22878747	0.195025	0.062016	0.039594	0.105879
NC_031970.2	22816815	22897091	0.339418	0.133148	0.090625	0.175894
NC_031970.2	22830045	22926867	0.326737	0.118339	0.078289	0.168747
NC_031970.2	22851607	22945775	0.282999	0.105010	0.070446	0.114181
NC_031970.2	22878784	22978711	0.181013	0.055494	0.036391	0.072873
NC_031970.2	22897158	23049738	0.196596	0.043011	0.029342	0.085602
NC_031970.2	22927532	23115815	0.213089	0.035788	0.026130	0.102592
NC_031970.2	22945808	23132732	0.096844	0.014604	0.010882	0.047345
NC_031970.2	22981446	23161627	-0.025715	-0.004428	-0.003348	-0.007758
NC_031970.2	23067183	23170381	-0.226827	-0.051734	-0.036114	-0.106577
NC_031970.2	23118157	23183117	-0.263081	-0.152165	-0.089891	-0.145670
NC_031970.2	23132767	23188254	-0.280213	-0.205445	-0.112019	-0.171826
NC_031970.2	23161629	23232393	-0.119617	-0.081338	-0.038999	-0.071788
