chr	windowStart	windowEnd	D	f_d	f_dM	d_f
NC_031966.2	9324158	9442208	0.004596	0.002103	0.000998	0.005653
NC_031966.2	9348635	9483715	0.073973	0.023755	0.012277	0.029254
NC_031966.2	9397752	9541400	-0.095073	-0.041905	-0.019660	-0.048940
NC_031966.2	9416086	9542059	0.178631	0.091181	0.045490	0.086713
NC_031966.2	9442223	9542702	0.215253	0.112933	0.062202	0.111717
NC_031966.2	9483723	9543205	0.238751	0.215572	0.136915	0.133746
NC_031966.2	9541477	9543500	0.105020	0.165078	0.098077	0.062396
NC_031966.2	9542061	9544052	-0.016650	-0.035650	-0.024142	-0.004039
NC_031966.2	9542703	9544494	-0.043110	-0.140046	-0.095736	-0.016687
NC_031966.2	9543222	9615390	0.013008	0.014814	0.011433	0.002031
NC_031966.2	9543505	9738577	0.316610	0.116939	0.092764	0.127589
NC_031966.2	9544075	9774346	0.421634	0.122253	0.093328	0.178711
NC_031966.2	9544503	9776101	0.458186	0.126385	0.094561	0.193112
NC_031966.2	9621426	9798104	0.471978	0.146288	0.109391	0.223157
NC_031966.2	9739325	9887679	0.337560	0.091202	0.073000	0.163684
NC_031966.2	9774351	9947255	0.379787	0.066085	0.056028	0.169001
NC_031966.2	9776120	9969199	0.439006	0.061153	0.052879	0.175998
NC_031966.2	9798388	10008052	0.261730	0.023033	0.019632	0.073697
NC_031966.2	9887696	10025572	0.102819	0.012574	0.010337	0.032776
NC_031966.2	9947259	10047509	0.108631	0.022072	0.017564	0.040854
NC_031966.2	9969250	10064483	0.158537	0.042336	0.031742	0.065944
NC_031966.2	10008115	10089648	0.168358	0.050806	0.038354	0.077678
NC_031966.2	10025810	10114674	0.266493	0.093742	0.068073	0.116939
NC_031966.2	10047551	10156127	0.201849	0.051766	0.036360	0.076379
NC_031966.2	10065067	10171867	0.348288	0.122307	0.081230	0.176940
NC_031966.2	10091675	10191758	0.290760	0.115191	0.071032	0.152490
NC_031966.2	10118552	10217353	0.341902	0.113824	0.073971	0.187438
NC_031966.2	10156182	10271356	0.397227	0.160541	0.103274	0.255196
NC_031966.2	10171999	10283761	0.121886	0.035217	0.023618	0.074892
NC_031966.2	10193352	10332902	0.265020	0.058270	0.043001	0.137109
NC_031966.2	10217554	10368632	0.290925	0.070152	0.048824	0.168694
NC_031966.2	10271377	10387715	0.070676	0.019744	0.012209	0.042591
NC_031966.2	10284780	10429533	-0.027521	-0.008633	-0.005253	-0.011011
NC_031966.2	10333670	10448251	-0.081858	-0.028858	-0.016823	-0.049331
NC_031966.2	10370207	10497467	-0.313098	-0.105725	-0.062406	-0.211490
NC_031966.2	10390225	10570675	-0.193092	-0.044184	-0.030588	-0.123282
NC_031966.2	10431384	10604822	0.004605	0.000876	0.000617	-0.001464
NC_031966.2	10448371	10627658	0.247646	0.054822	0.037015	0.175313
NC_031966.2	10498031	10664424	0.411021	0.087251	0.058899	0.291587
NC_031966.2	10571271	10717859	0.336933	0.092221	0.056242	0.228125
NC_031966.2	10606600	10763933	0.363398	0.094112	0.058389	0.210200
NC_031966.2	10627850	10815700	0.031516	0.006352	0.004374	0.016466
NC_031966.2	10685843	10900154	0.217912	0.037493	0.026984	0.111003
NC_031966.2	10717861	10947621	-0.105070	-0.023134	-0.015833	-0.065042
NC_031966.2	10765989	10972632	-0.047785	-0.011829	-0.008230	-0.030841
NC_031966.2	10816146	11058424	-0.004251	-0.000821	-0.000556	-0.001667
NC_031966.2	10900843	11100918	-0.064358	-0.014850	-0.009571	-0.037782
NC_031966.2	10947650	11133338	0.266083	0.064006	0.043605	0.191548
NC_031966.2	10972871	11155183	0.378868	0.105863	0.068971	0.293877
NC_031966.2	11058428	11172900	0.315560	0.128444	0.079242	0.248543
NC_031966.2	11101659	11186873	0.393254	0.185335	0.116440	0.289741
NC_031966.2	11134037	11247338	0.255396	0.093022	0.056720	0.161950
NC_031966.2	11157022	11294040	-0.158245	-0.033690	-0.023186	-0.068883
NC_031966.2	11172906	11326683	-0.082874	-0.015863	-0.011200	-0.036960
NC_031966.2	11187713	11354562	-0.199470	-0.042448	-0.028388	-0.100859
NC_031966.2	11247412	11414840	-0.081965	-0.016468	-0.011731	-0.040541
NC_031966.2	11294089	11465405	0.092077	0.017203	0.012495	0.048258
NC_031966.2	11326841	11473167	-0.018719	-0.003389	-0.002518	-0.008947
NC_031966.2	11366155	11501298	0.158845	0.023717	0.018110	0.045373
NC_031966.2	11419960	11537187	0.275412	0.055235	0.039041	0.084020
NC_031966.2	11465774	11573366	-0.065848	-0.022258	-0.012367	-0.026678
NC_031966.2	11473248	11604965	0.085863	0.036446	0.018822	0.045911
NC_031966.2	11502158	11683546	0.207150	0.051677	0.034371	0.142881
NC_031966.2	11537233	11718747	0.187060	0.045008	0.030123	0.148957
NC_031966.2	11574387	11722593	0.459694	0.121194	0.086437	0.347213
NC_031966.2	11605040	11734783	0.343518	0.085892	0.062101	0.246665
NC_031966.2	11686420	11764866	0.080562	0.040276	0.022960	0.064704
NC_031966.2	11719039	11805988	0.074476	0.033943	0.019516	0.049251
NC_031966.2	11722741	11848149	-0.209174	-0.064550	-0.039459	-0.122246
NC_031966.2	11735087	11852895	-0.134539	-0.047023	-0.027942	-0.080518
NC_031966.2	11765997	11875452	-0.002187	-0.000753	-0.000465	-0.001308
NC_031966.2	11806675	11884539	0.120610	0.053026	0.031871	0.079313
NC_031966.2	11848219	11904063	0.174474	0.087327	0.051984	0.112517
NC_031966.2	11853189	11946231	0.268321	0.096333	0.065907	0.156738
NC_031966.2	11875526	11960188	0.298298	0.104016	0.072146	0.160130
NC_031966.2	11885294	11980414	0.459424	0.155125	0.113950	0.279133
NC_031966.2	11904078	12027281	0.486392	0.122026	0.092466	0.292426
NC_031966.2	11946239	12062479	0.388139	0.108553	0.074868	0.248669
NC_031966.2	11964103	12101423	0.335311	0.091175	0.060399	0.229801
NC_031966.2	11981925	12130659	-0.131687	-0.027059	-0.016996	-0.079575
NC_031966.2	12028922	12189261	-0.158579	-0.036263	-0.022506	-0.087191
NC_031966.2	12063943	12231844	-0.037538	-0.004902	-0.003649	-0.015541
NC_031966.2	12102532	12267079	0.022359	0.002718	0.002103	0.008033
NC_031966.2	12130756	12309455	0.149592	0.019413	0.016670	0.056297
NC_031966.2	12190583	12341948	0.198596	0.036727	0.029269	0.101860
NC_031966.2	12232119	12359913	0.079265	0.024764	0.017381	0.054249
NC_031966.2	12267126	12389976	0.012144	0.003705	0.002637	0.009343
NC_031966.2	12309501	12419056	0.002643	0.001008	0.000628	0.002062
NC_031966.2	12342598	12437568	-0.162407	-0.050872	-0.031784	-0.105742
NC_031966.2	12359917	12453847	-0.068633	-0.017613	-0.011704	-0.032310
NC_031966.2	12389983	12486140	0.054084	0.012539	0.008584	0.022596
NC_031966.2	12420592	12502189	0.128522	0.035151	0.024567	0.050876
NC_031966.2	12442468	12512173	0.137050	0.050830	0.032935	0.073721
NC_031966.2	12461126	12524836	0.233100	0.093019	0.060029	0.155002
NC_031966.2	12486141	12531167	-0.109567	-0.085588	-0.039886	-0.082158
NC_031966.2	12502678	12554531	-0.119994	-0.075497	-0.036882	-0.094783
NC_031966.2	12512174	12588152	0.015475	0.007158	0.004200	0.010731
NC_031966.2	12524895	12613956	-0.028769	-0.011874	-0.006845	-0.018864
NC_031966.2	12531232	12648655	-0.001139	-0.000404	-0.000235	-0.004504
NC_031966.2	12554790	12667306	0.006591	0.002281	0.001370	0.000428
NC_031966.2	12588322	12679331	-0.038399	-0.017119	-0.009232	-0.032901
NC_031966.2	12614060	12699057	-0.287925	-0.127371	-0.070242	-0.241901
NC_031966.2	12649115	12715463	0.017516	0.007023	0.004194	0.013802
NC_031966.2	12667572	12741609	0.073055	0.025361	0.016153	0.055079
NC_031966.2	12679590	12812866	-0.085458	-0.020782	-0.014520	-0.055430
NC_031966.2	12699064	12820663	0.283054	0.074584	0.053897	0.128408
NC_031966.2	12715468	12840936	-0.061168	-0.014492	-0.011528	-0.032645
NC_031966.2	12741648	12861544	-0.252833	-0.099034	-0.066459	-0.132520
NC_031966.2	12814290	12892851	-0.100729	-0.046808	-0.029808	-0.062287
NC_031966.2	12820664	12938544	-0.169503	-0.073332	-0.044122	-0.126030
NC_031966.2	12841099	12973108	-0.095883	-0.034188	-0.021043	-0.066269
NC_031966.2	12864488	13003845	0.014675	0.003851	0.002614	0.009699
NC_031966.2	12892969	13049682	-0.015037	-0.003808	-0.002561	-0.011199
NC_031966.2	12938546	13054440	0.136453	0.043312	0.027639	0.096909
NC_031966.2	12973113	13087248	0.180165	0.060067	0.038883	0.116541
NC_031966.2	13004739	13135831	0.136772	0.045775	0.029634	0.080262
NC_031966.2	13049809	13195494	0.090848	0.030039	0.018900	0.048552
NC_031966.2	13054444	13248905	-0.045609	-0.007319	-0.005381	-0.018116
NC_031966.2	13087350	13332637	-0.109584	-0.012177	-0.008848	-0.047982
NC_031966.2	13137147	13384024	-0.325137	-0.039864	-0.028882	-0.144313
NC_031966.2	13195509	13415648	-0.131587	-0.019639	-0.013687	-0.061142
NC_031966.2	13250387	13437325	-0.156657	-0.031289	-0.020651	-0.071249
NC_031966.2	13333239	13483155	-0.088655	-0.027335	-0.016835	-0.044484
NC_031966.2	13388020	13509523	0.209246	0.067799	0.041759	0.112567
NC_031966.2	13417425	13538622	0.037891	0.011744	0.007561	0.018089
NC_031966.2	13445136	13585445	-0.073824	-0.021202	-0.013414	-0.038405
NC_031966.2	13483222	13637685	-0.073720	-0.015156	-0.010474	-0.036285
NC_031966.2	13510540	13707969	-0.372055	-0.063908	-0.041846	-0.173279
NC_031966.2	13540387	13753915	-0.233938	-0.034732	-0.024529	-0.109588
NC_031966.2	13588862	13787390	-0.306075	-0.056323	-0.040509	-0.158469
NC_031966.2	13637934	13811353	-0.353350	-0.082807	-0.056777	-0.179466
NC_031966.2	13709191	13830413	-0.185595	-0.058675	-0.040811	-0.091768
NC_031966.2	13753934	13868787	-0.207238	-0.076461	-0.040752	-0.137955
NC_031966.2	13787613	13911087	0.155515	0.041576	0.023824	0.083301
NC_031966.2	13812239	13969136	0.274765	0.057139	0.036805	0.165563
NC_031966.2	13830426	13987789	0.060690	0.014423	0.009235	0.047593
NC_031966.2	13868823	14001190	0.111495	0.031985	0.021753	0.075416
NC_031966.2	13911088	14019385	0.090155	0.029399	0.019534	0.051376
NC_031966.2	13977077	14042424	0.001202	0.000447	0.000275	0.000547
NC_031966.2	13987793	14057638	0.067686	0.027863	0.016358	0.018299
NC_031966.2	14002049	14067088	0.126173	0.039208	0.024498	0.029593
NC_031966.2	14019637	14076565	0.087936	0.039335	0.022060	0.030054
NC_031966.2	14042577	14090153	0.020208	0.015942	0.006952	0.009228
NC_031966.2	14057641	14127340	-0.041927	-0.019825	-0.011619	-0.020021
NC_031966.2	14067344	14146481	-0.107628	-0.053584	-0.029486	-0.062771
NC_031966.2	14076937	14165893	-0.075133	-0.028285	-0.017591	-0.042325
NC_031966.2	14091201	14214015	-0.119172	-0.033735	-0.023270	-0.066401
NC_031966.2	14128218	14224557	-0.007331	-0.002742	-0.001779	-0.002193
NC_031966.2	14146523	14250399	-0.087450	-0.031237	-0.021346	-0.052555
NC_031966.2	14175840	14279215	-0.354175	-0.139275	-0.090813	-0.232467
NC_031966.2	14214464	14314535	-0.280129	-0.117111	-0.075924	-0.192493
NC_031966.2	14224864	14357317	-0.340515	-0.109261	-0.072490	-0.233373
NC_031966.2	14250815	14394269	-0.162953	-0.045319	-0.030440	-0.119206
NC_031966.2	14279249	14420654	0.091849	0.020000	0.014354	0.058884
NC_031966.2	14314699	14432835	-0.000789	-0.000199	-0.000127	-0.000363
NC_031966.2	14357360	14453303	0.051826	0.012512	0.008402	0.028282
NC_031966.2	14394316	14483315	-0.098000	-0.026503	-0.017142	-0.046032
NC_031966.2	14423714	14513975	-0.012692	-0.003586	-0.002353	-0.007518
NC_031966.2	14433224	14533570	0.083399	0.021476	0.015174	0.045610
NC_031966.2	14453991	14550027	-0.026415	-0.008612	-0.005530	-0.017273
NC_031966.2	14484273	14571125	0.245301	0.081755	0.054852	0.165993
NC_031966.2	14514346	14628147	0.173154	0.053270	0.035554	0.116008
NC_031966.2	14534544	14646874	0.196374	0.056619	0.039215	0.123512
NC_031966.2	14555170	14679860	0.304622	0.066275	0.049277	0.157606
NC_031966.2	14573951	14695275	0.114875	0.023491	0.016806	0.053816
NC_031966.2	14630521	14742027	0.016357	0.003444	0.002368	0.009901
NC_031966.2	14646884	14769870	-0.155699	-0.034089	-0.022927	-0.079757
NC_031966.2	14680305	14796573	-0.181001	-0.056278	-0.035506	-0.114216
NC_031966.2	14695705	14820962	-0.249720	-0.079396	-0.049143	-0.174070
NC_031966.2	14742262	14831225	-0.183668	-0.071466	-0.042653	-0.107788
NC_031966.2	14772606	14832300	-0.094050	-0.045021	-0.026498	-0.049506
NC_031966.2	14796649	14833537	-0.024914	-0.013214	-0.007732	0.001911
NC_031966.2	14820981	14834712	0.004874	0.005123	0.003178	0.012654
NC_031966.2	14831281	14843549	0.091125	0.080057	0.053729	0.029382
NC_031966.2	14832305	14863759	0.067200	0.043071	0.026611	0.014961
NC_031966.2	14833539	14865166	0.113739	0.057013	0.032255	-0.007354
NC_031966.2	14834776	14869982	0.133923	0.053519	0.030834	-0.003466
NC_031966.2	14843555	14874500	0.097029	0.040346	0.021446	-0.007932
NC_031966.2	14863883	14880105	0.112013	0.047722	0.023364	-0.005625
NC_031966.2	14865171	14881364	0.095691	0.042450	0.019189	0.010198
NC_031966.2	14870220	14882775	0.079100	0.065944	0.021137	0.006376
NC_031966.2	14874576	14887512	-0.058020	-0.094930	-0.018325	-0.014107
NC_031966.2	14880147	14889626	-0.128690	-0.294235	-0.036961	-0.020007
NC_031966.2	14881544	14893399	-0.121070	-0.265885	-0.035805	-0.016397
NC_031966.2	14882779	14899230	-0.149888	-0.103088	-0.036704	-0.023893
NC_031966.2	14887513	14900868	-0.123947	-0.076180	-0.033938	-0.024139
NC_031966.2	14889692	14904254	-0.077256	-0.049664	-0.026654	-0.021232
NC_031966.2	14893403	14905476	-0.088239	-0.059978	-0.032371	-0.037175
NC_031966.2	14899300	14908376	0.093411	0.074728	0.042548	0.047544
NC_031966.2	14900882	14910479	0.375741	0.264423	0.186813	0.139006
NC_031966.2	14904259	14915868	0.574073	0.308577	0.257102	0.166253
NC_031966.2	14905543	14917305	0.525090	0.284694	0.231948	0.162371
NC_031966.2	14908444	14920313	0.353790	0.172875	0.138204	0.107527
NC_031966.2	14910716	14921476	0.110022	0.062402	0.044625	0.037656
NC_031966.2	14916229	14922046	-0.085445	-0.052015	-0.033480	-0.039781
NC_031966.2	14917413	14926539	-0.027201	-0.016012	-0.010354	-0.017977
NC_031966.2	14920337	14928422	-0.150551	-0.109074	-0.060218	-0.098669
NC_031966.2	14921489	14929488	-0.299490	-0.253292	-0.117649	-0.200085
NC_031966.2	14922048	14931653	-0.300320	-0.303964	-0.120866	-0.213755
NC_031966.2	14926557	14933398	-0.296025	-0.304518	-0.119974	-0.218878
NC_031966.2	14928448	14939067	-0.020968	-0.020015	-0.008869	-0.008613
NC_031966.2	14929570	14942450	0.261008	0.201496	0.107026	0.192274
NC_031966.2	14931735	14945681	0.529870	0.372614	0.244755	0.395914
NC_031966.2	14933690	14957963	0.556815	0.264398	0.184218	0.351019
NC_031966.2	14939191	14964537	0.448853	0.159807	0.119692	0.211766
NC_031966.2	14942456	14966757	0.417050	0.140983	0.108208	0.186964
NC_031966.2	14945691	14969389	0.240621	0.077450	0.056845	0.104091
NC_031966.2	14957974	14971592	0.297922	0.133240	0.100019	0.135139
NC_031966.2	14964641	14972217	0.258032	0.192610	0.127189	0.141817
NC_031966.2	14966844	14973560	0.077195	0.081091	0.050652	0.045752
NC_031966.2	14969510	14975068	0.175388	0.250600	0.172725	0.086548
NC_031966.2	14971757	14975603	0.299703	0.385405	0.289566	0.151056
NC_031966.2	14972312	14982471	0.274780	0.310709	0.229644	0.138258
NC_031966.2	14973562	14983835	0.272226	0.297338	0.204153	0.123374
NC_031966.2	14975092	14984948	0.200703	0.218999	0.142673	0.079660
NC_031966.2	14976462	14990912	-0.034138	-0.015867	-0.012518	-0.016319
NC_031966.2	14982504	14991479	-0.001222	-0.000562	-0.000470	-0.002988
NC_031966.2	14983859	14994873	0.030611	0.009496	0.008638	0.005635
NC_031966.2	14984967	14997732	-0.000911	-0.000248	-0.000203	-0.000936
NC_031966.2	14990915	15001471	-0.227673	-0.096538	-0.060484	-0.113981
NC_031966.2	14991581	15006452	-0.112624	-0.039028	-0.025524	-0.059168
NC_031966.2	14994950	15014745	-0.178678	-0.086136	-0.048084	-0.128780
NC_031966.2	14997765	15019107	-0.123507	-0.070068	-0.035040	-0.102552
NC_031966.2	15001737	15033630	-0.113126	-0.058669	-0.029911	-0.065986
NC_031966.2	15006680	15066901	-0.214719	-0.143726	-0.065842	-0.125126
NC_031966.2	15014861	15070474	-0.157914	-0.105670	-0.051135	-0.082635
NC_031966.2	15019297	15104658	-0.023728	-0.011774	-0.007433	-0.008465
NC_031966.2	15033635	15138881	0.142702	0.069824	0.050839	0.040537
NC_031966.2	15066951	15153889	0.147244	0.067093	0.039598	0.051156
NC_031966.2	15070567	15237208	0.086844	0.039709	0.021968	0.028155
NC_031966.2	15104705	15241467	-0.288627	-0.201705	-0.088209	-0.172137
NC_031966.2	15138891	15274988	-0.372601	-0.395518	-0.129580	-0.302365
NC_031966.2	15154424	15410626	-0.468352	-0.953262	-0.251310	-0.309958
NC_031966.2	15237235	15512834	-0.451302	-1.149647	-0.298755	-0.283518
NC_031966.2	15241481	15530151	-0.127693	-0.182606	-0.089914	-0.089303
NC_031966.2	15274992	15543140	-0.252173	-0.250294	-0.116024	-0.169141
NC_031966.2	15417131	15547945	-0.283258	-0.251283	-0.117305	-0.200333
NC_031966.2	15512839	15556188	-0.356990	-0.277844	-0.124316	-0.248063
NC_031966.2	15530975	15565665	-0.119050	-0.091997	-0.038848	-0.072294
NC_031966.2	15543141	15566790	0.133534	0.115394	0.048561	0.124990
NC_031966.2	15548932	15570574	0.216810	0.158563	0.069830	0.197327
NC_031966.2	15563468	15575535	0.288746	0.178895	0.084963	0.236246
NC_031966.2	15565795	15577361	0.154176	0.058949	0.035265	0.100767
NC_031966.2	15566841	15583915	0.047598	0.009709	0.007012	0.026227
NC_031966.2	15570699	15592335	-0.162580	-0.021622	-0.017617	-0.046487
NC_031966.2	15575874	15599063	-0.084706	-0.009239	-0.008472	-0.025277
NC_031966.2	15577379	15602107	-0.162979	-0.015618	-0.014769	-0.041608
NC_031966.2	15583923	15625131	-0.199071	-0.017206	-0.016235	-0.045287
NC_031966.2	15592336	15630547	-0.012485	-0.000995	-0.000946	-0.000970
NC_031966.2	15599103	15633008	0.176177	0.012537	0.011648	0.025853
NC_031966.2	15602163	15637710	0.034953	0.005060	0.003727	-0.007168
NC_031966.2	15625422	15640565	-0.135237	-0.045173	-0.024023	-0.038964
NC_031966.2	15630762	15642531	-0.142392	-0.051026	-0.026104	-0.061492
NC_031966.2	15633067	15648028	-0.113051	-0.056797	-0.026477	-0.074773
NC_031966.2	15637808	15655212	-0.140509	-0.053115	-0.028554	-0.070088
NC_031966.2	15640982	15674640	-0.112335	-0.021370	-0.014902	-0.050561
NC_031966.2	15642621	15680004	-0.070959	-0.015474	-0.011121	-0.043442
NC_031966.2	15648032	15682273	0.058518	0.008243	0.006641	0.007762
NC_031966.2	15655350	15682526	0.005580	0.000920	0.000728	-0.002820
NC_031966.2	15676534	15684122	0.064915	0.015750	0.011722	0.076374
NC_031966.2	15680005	15686403	0.033104	0.008820	0.006227	0.045808
NC_031966.2	15682279	15687687	-0.065559	-0.023886	-0.015011	-0.068950
NC_031966.2	15682661	15688149	-0.026631	-0.014473	-0.008124	-0.032899
NC_031966.2	15684265	15768210	-0.061413	-0.034198	-0.019055	-0.068209
NC_031966.2	15686712	15780644	0.079138	0.037086	0.025069	0.004877
NC_031966.2	15687693	15801031	0.076284	0.024706	0.018254	0.027962
NC_031966.2	15688151	15812328	0.108348	0.033688	0.022648	0.061018
NC_031966.2	15769899	15813646	-0.129354	-0.061438	-0.034760	-0.090690
NC_031966.2	15780689	15815581	-0.273383	-0.162062	-0.080189	-0.246622
NC_031966.2	15802894	15816285	-0.308479	-0.319034	-0.115197	-0.246042
NC_031966.2	15812333	15817660	-0.324105	-0.353479	-0.137954	-0.187597
NC_031966.2	15813979	15819034	-0.004746	-0.003616	-0.002106	-0.015887
NC_031966.2	15815603	15820732	0.424220	0.211037	0.175127	0.080310
NC_031966.2	15816315	15822533	0.500793	0.224936	0.202975	0.074972
NC_031966.2	15817682	15826195	0.341451	0.122683	0.106595	0.050496
NC_031966.2	15819039	15834219	0.337591	0.087335	0.069476	0.065893
NC_031966.2	15820798	15835727	0.226382	0.055815	0.045517	0.052997
NC_031966.2	15822592	15842244	0.142510	0.025431	0.021644	0.037107
NC_031966.2	15826251	15842668	0.168879	0.038651	0.033283	0.063771
NC_031966.2	15834923	15849096	0.043349	0.010761	0.010162	0.013706
NC_031966.2	15835734	15849780	0.049482	0.017120	0.016077	0.021293
NC_031966.2	15842245	15855228	-0.017105	-0.010486	-0.008776	-0.005353
NC_031966.2	15842672	15855549	0.045186	0.029765	0.025605	0.018733
NC_031966.2	15849153	15855974	0.059172	0.053842	0.045278	0.025883
NC_031966.2	15849797	15856173	0.083888	0.075506	0.062687	0.041710
NC_031966.2	15855233	15856807	0.183859	0.182116	0.172007	0.090845
NC_031966.2	15855553	15857426	0.199991	0.198303	0.172218	0.090768
NC_031966.2	15855976	15864043	0.176981	0.160703	0.137654	0.100939
NC_031966.2	15856202	15872050	0.189066	0.127549	0.112272	0.095614
NC_031966.2	15856830	15873514	0.164417	0.090717	0.081586	0.085892
NC_031966.2	15857427	15889311	0.085287	0.042263	0.038657	0.036901
NC_031966.2	15864141	15890719	0.075217	0.043848	0.040007	0.026701
NC_031966.2	15872052	15896386	0.030322	0.022723	0.020118	0.006923
NC_031966.2	15873577	15902484	-0.054145	-0.055743	-0.042490	-0.021716
NC_031966.2	15889330	15903770	-0.046162	-0.055310	-0.040262	-0.016598
NC_031966.2	15890828	15904390	-0.054601	-0.068561	-0.048968	-0.021673
NC_031966.2	15896415	15921710	0.013365	0.014536	0.010270	0.008258
NC_031966.2	15902493	15929257	0.235207	0.247234	0.172433	0.096382
NC_031966.2	15903779	15932732	0.497155	0.441839	0.283322	0.245460
NC_031966.2	15904399	15934552	0.736468	0.562542	0.392824	0.410488
NC_031966.2	15921798	15936168	0.854159	0.715654	0.490028	0.553825
NC_031966.2	15929975	15938252	0.946824	0.714084	0.518794	0.635294
NC_031966.2	15932814	15939507	0.954714	0.709087	0.531771	0.648055
NC_031966.2	15934856	15941946	0.937485	0.708476	0.507462	0.642955
NC_031966.2	15936227	15945007	0.883535	0.664601	0.439774	0.603473
NC_031966.2	15938259	15946741	0.847106	0.672430	0.407521	0.561578
NC_031966.2	15939520	15947792	0.802306	0.647093	0.379738	0.520019
NC_031966.2	15941966	15949017	0.751506	0.603073	0.346439	0.452863
NC_031966.2	15945016	15950388	0.834360	0.631803	0.405541	0.493691
NC_031966.2	15946744	15961895	0.794849	0.611069	0.398317	0.428608
NC_031966.2	15947826	15970831	0.600250	0.550106	0.334650	0.310941
NC_031966.2	15949367	15978840	0.277854	0.324532	0.204944	0.163826
NC_031966.2	15950655	15979431	0.033930	0.047589	0.033302	0.020055
NC_031966.2	15961901	15981182	0.007903	0.011767	0.009137	0.004180
NC_031966.2	15970977	15982029	-0.001428	-0.002108	-0.001827	-0.004076
NC_031966.2	15978855	15982583	0.035868	0.060695	0.051364	0.023599
NC_031966.2	15979434	15983184	0.016797	0.037440	0.028238	0.007614
NC_031966.2	15981364	15983464	-0.064345	-0.179588	-0.117104	-0.034849
NC_031966.2	15982030	15990759	-0.031509	-0.098070	-0.066257	-0.018721
NC_031966.2	15982587	15996950	-0.022104	-0.051600	-0.038143	-0.013998
NC_031966.2	15983185	16000748	-0.016838	-0.037890	-0.027798	-0.009541
NC_031966.2	15983485	16021969	0.099400	0.107282	0.079466	0.043325
NC_031966.2	15991354	16033954	0.163557	0.110591	0.073072	0.078443
NC_031966.2	15997021	16057304	0.164596	0.072189	0.046870	0.095467
NC_031966.2	16000884	16087138	0.289755	0.104300	0.066416	0.179748
NC_031966.2	16022491	16100873	0.283866	0.095119	0.060745	0.150437
NC_031966.2	16034053	16107569	0.436938	0.152383	0.098247	0.202979
NC_031966.2	16059686	16122008	0.241343	0.118522	0.065885	0.115891
NC_031966.2	16087525	16154797	0.015866	0.008110	0.004482	0.005384
NC_031966.2	16101091	16176040	-0.083613	-0.038773	-0.021584	-0.038900
NC_031966.2	16107601	16190224	-0.134392	-0.053951	-0.031958	-0.067815
NC_031966.2	16122020	16224175	0.012823	0.003453	0.002342	0.006374
NC_031966.2	16154816	16246042	0.126363	0.031931	0.021806	0.055951
NC_031966.2	16176065	16268053	0.173290	0.045263	0.029821	0.112923
NC_031966.2	16190841	16283569	0.251414	0.078290	0.050521	0.163378
NC_031966.2	16224182	16300389	0.339148	0.107777	0.072753	0.187061
NC_031966.2	16248323	16344946	0.324000	0.095511	0.067262	0.191934
NC_031966.2	16268261	16365299	0.335214	0.098194	0.072267	0.164101
NC_031966.2	16283975	16385532	0.177424	0.037607	0.028743	0.070762
NC_031966.2	16300469	16396875	0.202403	0.045210	0.034206	0.086067
NC_031966.2	16344990	16402585	0.302616	0.074059	0.054950	0.106543
NC_031966.2	16367524	16415048	0.147875	0.044321	0.029373	0.057663
NC_031966.2	16385774	16422763	0.223043	0.084876	0.056441	0.113313
NC_031966.2	16396901	16430765	0.065566	0.033244	0.019907	0.042036
NC_031966.2	16402603	16433980	-0.011307	-0.006396	-0.003698	0.003014
NC_031966.2	16415172	16439797	0.099988	0.070660	0.043090	0.057658
NC_031966.2	16422864	16446057	0.105254	0.094426	0.047667	0.053832
NC_031966.2	16430924	16448187	0.228795	0.203919	0.111180	0.144170
NC_031966.2	16433983	16450575	0.283137	0.323779	0.166076	0.199088
NC_031966.2	16439999	16455128	0.441808	0.535337	0.293936	0.291494
NC_031966.2	16446058	16457473	0.453129	0.619539	0.382394	0.277530
NC_031966.2	16448201	16459984	0.450245	0.621000	0.395116	0.261156
NC_031966.2	16450605	16460642	0.468679	0.623322	0.410609	0.266456
NC_031966.2	16455133	16461021	0.415822	0.568937	0.361756	0.243718
NC_031966.2	16457480	16461522	0.399342	0.544536	0.336691	0.228243
NC_031966.2	16459991	16462640	0.328106	0.469262	0.255236	0.218457
NC_031966.2	16460649	16464977	0.286531	0.295088	0.164426	0.202308
NC_031966.2	16461042	16466201	0.128681	0.140251	0.063569	0.126002
NC_031966.2	16461671	16470049	0.099731	0.110252	0.048041	0.094351
NC_031966.2	16462729	16477267	0.047164	0.048016	0.022512	0.033890
NC_031966.2	16465010	16481589	-0.026555	-0.038285	-0.017179	-0.008165
NC_031966.2	16466240	16482513	-0.061932	-0.098258	-0.049824	-0.037248
NC_031966.2	16470161	16516570	0.005124	0.003107	0.002022	-0.001953
NC_031966.2	16477306	16524738	0.046128	0.024453	0.015675	0.019550
NC_031966.2	16481595	16540949	-0.064193	-0.027482	-0.016809	-0.048934
NC_031966.2	16482529	16548086	-0.212179	-0.099016	-0.051440	-0.124114
NC_031966.2	16516664	16562306	-0.198106	-0.118384	-0.059117	-0.132666
NC_031966.2	16524855	16576854	-0.355567	-0.235874	-0.106267	-0.267019
NC_031966.2	16541836	16592549	-0.284592	-0.191374	-0.088792	-0.196010
NC_031966.2	16548187	16596925	-0.214460	-0.144241	-0.062725	-0.168916
NC_031966.2	16562530	16644740	-0.241891	-0.126361	-0.059798	-0.184543
